start,end,N,SS,FayH,bsfs,ZngE,FerL,TajD,FulD,Colless,btree,path,iColless,ibtree
0,10001.0,250,59,0.0394321124107486,-0.17803057975940997,-0.2793969664882477,0.3089309789548363,-0.06909181973942131,0.40151129858760537,0.03712916180852442,-0.06930438084547254,9000022,0.045721596061666016,-0.7050218422737234
0,10001.0,250,53,0.03201875668428466,2.058648668506279e-06,-0.3460900292303307,0.3235694602094197,-0.19528871872418704,1.1055212215212318,0.03748621072756323,0.06258066164669672,9000023,0.062275985663082435,-1.6641651309633334
0,10001.0,250,51,0.0942374648801232,-0.6105647351487102,-1.5045151716917748,1.2526006215844554,-1.1350999806795834,1.6046875306943484,0.0371048710972924,-0.043121574184176885,9000024,0.050650181370643865,-0.9870323698677934
0,10001.0,250,63,0.026762326465090545,0.2712910000597293,0.026786166577495826,0.07610643200898556,0.20018378591623692,-1.51379019011206,0.03328151314937168,0.2932801988216041,9000025,0.05381742021850844,-0.8932999819704092
0,10001.0,250,67,0.14786963511422208,1.1506667818908287,-0.6093157066901839,0.8931672020262643,0.2519559167038689,-1.0683244134544407,0.027993309644106373,0.5370547615450227,9000026,0.03580855680787667,-0.06830288050281685
0,10001.0,250,78,-0.041807707625967236,0.35144102928241905,0.454393554296365,-0.4292647023380634,0.24299363718794706,-1.8097626524178503,0.037554596265245314,-0.059657598017983635,9000027,0.05244507441530829,-1.10056593147217
0,10001.0,250,55,0.023413763207838386,-0.6393501767491483,-0.5058533001592509,0.3937696479179279,-0.4304421014119905,1.2850189989918543,0.03493099532856283,-0.22287649281474795,9000028,0.04571241957075615,-0.9839685154129127
0,10001.0,250,57,0.05743598655062504,0.9640600964055852,-0.13791518255959734,0.2823624773627996,0.20440827526257885,0.2048994237923554,0.03240482089648918,0.3322740435858422,9000029,0.04959427151420934,-0.7822715803692315
0,10001.0,250,58,0.06728821194813724,1.0010785018754695,-0.28713090083962906,0.4091246561061721,0.0971681843896216,-1.0766060266679784,0.03309690374400829,0.19529961663642534,9000030,0.042100955140208916,-0.2308270168105252
0,10001.0,250,54,0.07931463569477927,0.8009050135666573,0.2732848795490134,0.10047921421022088,0.8093583985105208,-1.5914089407117975,0.033858012695945065,0.2053466829590311,9000031,0.044380286121444304,-0.5378282602214678
0,10001.0,250,51,0.11159662290389433,1.7610787150905467,1.195085063062746,-0.3645207983075088,2.0647112221398403,-1.1618543292691093,0.03877091945494588,-0.31850635256731913,9000032,0.0456017618862547,-0.6700983193338087
0,10001.0,250,48,0.06636307031774097,0.5690310369799306,-0.01423065926187779,0.23150281393252475,0.395382394280024,-0.3173851352554714,0.03500651350923407,0.34103294544024604,9000033,0.04957572224381397,-0.6269967073824065
0,10001.0,250,68,-0.09025719615418178,-0.9139620932883816,-0.19561395135104004,-0.1938956074867478,-0.7970925961218892,0.2258497993362431,0.0403355356911517,-0.21510382472760767,9000034,0.056768291805213686,-1.3092604080850074
0,10001.0,250,61,0.07378101977559835,2.025590237551699,-0.5181274747334988,0.5760216313874413,-0.12203279281412545,0.29320740704667725,0.036182598556920534,-0.01834328494167849,9000035,0.07374255084855551,-2.247795110433468
0,10001.0,250,63,-0.09886257288556204,-1.5724599061712308,-0.4788731352183024,-0.04559235278855271,-1.170829219258951,2.1806505433802865,0.042491569405677436,-0.33337987208665915,9000036,0.05651278950929165,-1.083546618064941
0,10001.0,250,65,-0.6556724004643367,-2.2534415714082283,2.194412721616895,-3.639165097566753,-1.6803109177812183,-2.664608278077284,0.03492562625870048,-0.19167418509973194,9000037,0.0588806840264283,-1.418965607665091
0,10001.0,250,53,0.023205374600382682,-0.4016349571077235,-0.7892493417174701,0.5686604648988615,-0.757101532042065,0.10427544063874747,0.036525330274678566,0.014331292066621988,9000038,0.04680704384357708,-0.5579167409718918
0,10001.0,250,65,0.021930036937010462,1.7736147584196842,0.2619739744897638,-0.08617610897733011,0.4365007913368864,-0.18065470877793746,0.02848279513566185,0.3589701645261337,9000039,0.05520289041470541,-1.4064437961252911
0,10001.0,250,61,-0.02087552935491117,-4.314955515598111e-06,-0.004888596080804718,-0.06904017830925001,-0.13767205161055066,-0.2925590550937994,0.03727004793367017,0.14456149096031895,9000040,0.0606808956255128,-1.4104918145343843
0,10001.0,250,54,0.08523624817023212,1.2056031420017357,0.3540081716684607,0.07054948593668336,0.9386926659433732,-0.6073324070137391,0.029235964994572282,0.5450054682111415,9000041,0.04516290970332945,-0.7602529833918379
0,10001.0,250,70,-0.032193874594424694,-0.5403312580849617,-0.7396687137850699,0.3456167667260818,-1.0422215515971742,0.13537965793308074,0.0476009610288662,-0.395784546318084,9000042,0.06774605754395882,-1.7855970340847114
0,10001.0,250,68,0.02415156973460046,-0.9222860076019956,-0.7925059057691286,0.5754760356532295,-0.743152867153827,2.07774366144096,0.04335152672400682,-0.4474140165144171,9000043,0.060095219588029526,-1.6323692643626169
0,10001.0,250,61,0.06871379726551735,1.5720748375024571,0.4048747021983624,-0.013836578959580495,0.895102442939907,-0.5854422861640389,0.030806587981808388,0.3315809913593113,9000044,0.04234595427550611,-0.3237097512192019
0,10001.0,250,70,-0.09712785308042947,-0.6199712292839363,-0.05765214267713225,-0.3043515742546193,-0.6858609574396045,1.6800445209663688,0.04053094096817378,-0.05575585439207173,9000045,0.06284816686099236,-1.4797450360359738
0,10001.0,250,37,0.11727370926244705,1.4647705208387427,-0.8177261777221659,0.8876482520201662,-0.24258036499357055,-1.4197712153334632,0.03009457183573002,0.35692901829208595,9000046,0.07583236170488407,-2.746984892801112
0,10001.0,250,59,0.11813641913480705,1.9362054896802623,-0.3582822846974394,0.6285901096437927,0.33795983274145885,1.6100277943635768,0.025450496301642814,0.8634891421241881,9000047,0.04946541383751324,-0.8526340252037483
0,10001.0,250,68,0.017216089715901613,0.3878465354569581,0.1140941382055152,-0.010600651657335557,0.2389649902908163,1.5486311294110409,0.03291044361778913,0.31891138336529296,9000048,0.039315325819406666,-0.2971828804147804
0,10001.0,250,72,0.07440166701341848,1.6192205408772895,0.5278562659004877,-0.06583612212516769,1.0726764231650223,0.30035166895005483,0.029568847711344867,0.3037835884265285,9000049,0.04319698147428423,-0.5216296754160165
0,10001.0,250,77,0.027616680497350055,0.10885273754843733,-0.2664063204712936,0.26255376595476176,-0.12275253758507193,-0.6168742036221235,0.033655358762237894,0.047436516141422434,9000050,0.06765125016193807,-2.1638573872103586
0,10001.0,250,110,0.00849259883347483,0.7126909384641371,0.9715087966923608,-0.5699615525844951,1.1393421338047864,-0.3400947420887978,0.03538251678440516,0.04639334330775188,9000051,0.043664674057211965,-0.5469547697821256
0,10001.0,250,51,-0.02540998854577451,-2.9050317334863222e-06,0.8373213302448741,-0.6057001746280618,0.8003793709167801,1.258869798198917,0.04107746120960268,-0.3479007807495429,9000052,0.06638577771496544,-2.3151367338858844
0,10001.0,250,71,-0.018658085851882517,0.9263137429922271,0.7844364487240542,-0.5514598912104308,0.7673416070993834,-0.6701449632473336,0.03277626635574556,0.17071019435337978,9000053,0.04968664982510688,-0.7281974039950649
0,10001.0,250,54,0.01660808859526499,1.0062066922333932,0.29865505707226864,-0.12877975641756853,0.4452790632159228,-0.9353579182464252,0.032949469688008694,0.3454821780823592,9000054,0.051510702307437636,-0.7046132525260357
0,10001.0,250,78,0.0350541191384096,1.508149106629734,0.5264776949779084,-0.2020917337497919,0.8187249379982585,0.5147760934111185,0.04000093812401999,-0.2401652863475349,9000055,0.05468468857508888,-1.2380297392846635
0,10001.0,250,46,0.06504443406247268,-0.2747343715395553,-0.9628613602855752,0.815112588813152,-0.7058492864406557,1.315459974526099,0.039711264412488664,-0.08910331074810818,9000056,0.0559577017748413,-0.9347001332568656
0,10001.0,250,71,-0.09507942094073794,-0.8115001694687042,0.4044587692716638,-0.5839625246188137,-0.1509609993150477,0.8540341395202521,0.038527766981906124,-0.4035870258962316,9000057,0.04615484269584542,-0.8556505093560786
0,10001.0,250,44,-0.20976167251952094,-2.3204694495105835,-0.3142967916448702,-0.5002795186028729,-1.6529883292253815,3.875595508640487,0.05535561601243685,-1.1308767123275072,9000058,0.06519626894675476,-1.806128246656013
0,10001.0,250,63,0.046535416761821456,0.701183338155836,0.010701576460730994,0.1545796353991464,0.3073579479915738,0.4755240509992033,0.030072363185460724,0.5690722692895724,9000059,0.060355273084748876,-1.7219780187564833
0,10001.0,250,82,0.04066597176496626,0.8133989099115593,0.5343806207292828,-0.18644093053382926,0.863527522615779,-0.09779806976972424,0.04024105320056645,-0.33033456907589,9000060,0.04416787384140669,-0.5359649237735552
0,10001.0,250,70,-0.004162733221923038,-0.10860868015995644,-0.14998950686198684,0.07836636858855901,-0.19622494192698575,0.6502679456108436,0.030540171438441937,0.5486296014635924,9000061,0.05033035367275554,-0.9161621261697942
0,10001.0,250,73,-0.09876581737939248,0.18948074530658945,1.1779989303061744,-1.0769838025432277,0.6974038417241307,-0.48649138573635203,0.03249317461002912,0.2180397219769852,9000062,0.06659253501461042,-1.8637537060075688
0,10001.0,250,66,-0.01936494390972696,-0.26897676203579085,0.25857684369698725,-0.2276870700404368,0.16979984488471786,-0.2226851580668588,0.03881904790377391,-0.403722660594878,9000063,0.05459374153505517,-1.3484457684522977
0,10001.0,250,42,-0.02973872624633365,-0.1155311500634063,0.5596011898472749,-0.4457821077748499,0.4645047879375752,1.2870068657186586,0.029527453529356568,0.2361041182676487,9000064,0.049223286106302035,-1.0821577636012245
0,10001.0,250,65,0.12575322503577238,0.4595022406078932,-1.3254213342277188,1.2586907015407212,-0.7034620929540026,-1.00863923187772,0.041207842121172865,-0.13615834249904604,9000065,0.0628773157144708,-1.6767474419872082
0,10001.0,250,90,-0.00700833643138501,0.7082070117309293,1.173076568102378,-0.7511142683439345,1.270369889755211,-2.3847967172217537,0.04213405345520009,-0.36332029255216464,9000066,0.05277966705531805,-1.2695664405286131
0,10001.0,250,40,0.023556850222582998,-1.0328605860046054,-1.1536564967274994,0.7943366201122829,-1.1927576245456897,0.6232130834489794,0.04152452102316074,-0.2831923710309441,9000067,0.06345381526104417,-1.828238248585304
0,10001.0,250,57,0.060769808366708,0.3397030274753627,-0.18298414584842201,0.3217445328154896,0.1740272304921467,-1.6669778810173417,0.033897837466952636,0.15303291913835285,9000068,0.04848425961912165,-0.6174448258493561
0,10001.0,250,54,-0.04264166257877198,0.05818334839884633,0.4082080963772327,-0.3985079789898176,0.19903597663112851,-2.2474599631771697,0.03351424129698519,0.10844698915581301,9000069,0.04848425961912165,-0.8409085630339432
0,10001.0,250,49,0.07635278823546661,-1.0431590782065957e-05,-0.6179034326064605,0.6405389674651052,-0.23427295215670102,1.4237391393365353,0.03225806451612903,0.30038200418994143,9000070,0.04568596968519238,-0.7570806111297556
0,10001.0,250,70,-0.03148196437301373,8.509974083019055e-06,0.3939781336329501,-0.35435820304346505,0.24437882026268054,0.1353796579330811,0.04417300538559769,-0.7465788842900916,9000071,0.07304901990094373,-2.1988991567692735
0,10001.0,250,77,0.08667197181126267,0.6291719628201096,-0.3921618760379229,0.5490476974681954,0.1151492140765806,0.08905169129991766,0.03476675519281426,0.07287822117195232,9000072,0.0463520749665328,-0.5741990220792225
0,10001.0,250,68,0.08285259834789989,4.023243436423723,0.4913749018471372,-0.015253752688748588,1.084695061567554,-1.0969315307385543,0.033810707149222505,0.06989538052861126,9000073,0.05287817938420348,-1.0348529953153829
0,10001.0,250,59,0.042642775751633125,0.8989985959658374,0.6672268520220571,-0.2671473087904005,1.0286488507369884,1.0057695464755905,0.029568735772583427,0.4266393132872941,9000074,0.05531444775517843,-1.5229844060933642
0,10001.0,250,58,0.0669690732138905,1.0444007823379144,0.15772462745290633,0.13209008226375787,0.6018500665025889,0.4582695455082642,0.031026135605744364,0.5241079434288654,9000075,0.05783780282420003,-1.3987477280730376
0,10001.0,250,67,0.10798230494335068,2.996717633835695,-0.5655632055733596,0.7269907820307147,0.04737861529291073,-0.2635382018245023,0.03273647585734643,0.2501096973766144,9000076,0.04408764088612515,-0.7077735748357287
0,10001.0,250,62,0.0025070566692681354,0.9104542320244164,0.7173939292329656,-0.4361530536236931,0.830853829793563,-0.6239052371832597,0.03405857600053739,0.2501347061426794,9000077,0.044794384912923584,-0.7339083295175495
0,10001.0,250,63,0.06133428955487625,1.910230310202076,0.2569968626236944,0.0531448675400767,0.6808605419612284,-0.09285144646115763,0.032357316884603964,0.1795999314173822,9000078,0.04953312007334549,-1.0155709338046706
0,10001.0,250,87,0.07085753983684942,3.890411263475341,1.2181515509008267,-0.5011509769514508,1.8265050828416824,-1.1025143743252253,0.030742115182896,0.22906600154578494,9000079,0.044441880424925514,-0.5292065195932985
0,10001.0,250,50,0.007279398879691039,-0.6915459603825582,-1.0251715384762212,0.6610224665047765,-1.1296991553209288,0.9875975378976548,0.04324421341279095,-0.2942463228019416,9000080,0.06559139784946236,-1.668064422740271
0,10001.0,250,50,0.09117964977162683,0.9763987072189172,-0.4945429800931359,0.6145765216797717,0.0009424159774822404,-0.7733369363253899,0.029847799104848114,0.5262081625601984,9000081,0.04556217702350621,-0.6259406051701291
0,10001.0,250,58,-0.14554603568322558,-1.3337209622362995,0.0462401519927334,-0.5283853924609909,-0.8649140152225755,2.300120232119756,0.0403036878697586,-0.1703431657684266,9000082,0.058874206503433085,-1.4680180444688165
0,10001.0,250,73,0.053745698451819264,0.07676669389465887,-0.5329017823242566,0.5190746116780667,-0.2573991042392375,0.2559078571592217,0.03741918767682593,0.09380622035397307,9000083,0.0427106274560608,-0.6038041503486166
0,10001.0,250,46,-0.08620008484464453,-0.3644317229395777,-0.009949941944366384,-0.2814111891343031,-0.5441162056277048,0.17483864364171062,0.038943615653681735,0.08784946491716136,9000084,0.05499417022930432,-0.9708382048258734
0,10001.0,250,58,0.028903957127168794,0.6433655954353759,-0.0706561912082248,0.14306318438594046,0.10174445597509801,0.4582695455082644,0.029185867895545312,0.4958800279623874,9000085,0.05318046379064645,-1.1749609814242767
0,10001.0,250,53,-0.03910509966620897,-0.8182648331931505,-0.7634570007790652,0.3409620389870771,-1.117582181698904,-0.2294731529887473,0.0439244760076474,-0.6050260218159313,9000086,0.06643419556361646,-2.0531473502200845
0,10001.0,250,81,-0.004501540280108826,0.5317870088696743,0.6547383280444277,-0.4213913388878461,0.7077770750381314,0.3864046942055431,0.038118927322191985,0.11868977952756635,9000087,0.05950576499546574,-0.9897573406585596
0,10001.0,250,59,0.03451770626253643,-1.3411495557642337,-1.6076551622808597,1.115848922879168,-1.6119742529732164,0.7036404225315981,0.046791466943040975,-0.39323346607518544,9000088,0.0687589065941184,-1.3024632133663423
0,10001.0,250,64,-0.05592049364756292,-1.2184879410889136,-0.9080864947989492,0.36891842716711015,-1.3854932124629171,1.8228236091249892,0.03978124479484759,0.0018194869690409464,9000089,0.06441086928358596,-1.2649480127439665
0,10001.0,250,71,-0.08399073498444888,-0.7701285770437852,0.26817223816166164,-0.4606404200211433,-0.23408691182743266,1.8701535413653088,0.04345976280488522,-0.3487772722083449,9000090,0.065646096932533,-1.7718765923338509
0,10001.0,250,57,0.06247333718390415,0.4053157751733871,-0.2544349413063148,0.3719063280624056,0.10331186564378048,0.5168789745939711,0.03875925538381815,-0.11430584701015298,9000091,0.04486899209742195,-0.7031569218407213
0,10001.0,250,59,0.07690830347590084,0.5441996676717136,-0.4712801729430389,0.5568553720721671,-0.050920390983657415,-2.6197799408523217,0.033076751450245426,0.19629016792774995,9000092,0.05531057231407018,-1.2141631436077231
0,10001.0,250,55,-0.07080575508362233,-0.1906554314516294,0.2032866201391013,-0.3677528833192996,-0.21245035144583535,-0.6499569649883471,0.04153279785809907,-0.22079442810889835,9000093,0.06437848166860992,-1.5148422184616035
0,10001.0,250,75,-0.13307556255911834,0.4034663774756593,1.8461365954497788,-1.6125290532336718,1.2286777630370695,-2.0007289396427357,0.029940877881025577,0.4550535866468546,9000094,0.054584698239964466,-1.1824429328559
0,10001.0,250,65,-0.046646655774310083,-1.1592574426015425,-0.7174411113075992,0.2826125637694543,-1.1101343949449232,0.3713349732885836,0.04667999956816513,-0.6523253282931168,9000095,0.07263069874807147,-1.8949061081148344
0,10001.0,250,67,0.056442344300666,0.09043121310811204,-0.6007554347325442,0.56911941015675,-0.3208622510191553,0.2729859392621236,0.03206990789579208,0.2105446375327992,9000096,0.04889558232931726,-0.8609955851540206
0,10001.0,250,50,-0.02221979268618625,-0.8777272405501839,-0.5179893582542489,0.246643490036877,-0.7320702502049637,-0.4211500414807815,0.03348774912344487,0.16095936898787214,9000097,0.06149482723520811,-1.511328554818561
0,10001.0,250,67,0.07077884043954193,3.0815832961101624,-0.32016874278769114,0.4451945098212109,0.08830097066446572,0.5412480098054366,0.03259813447337739,0.2882014941420196,9000098,0.04787537245757223,-1.0002641324956376
0,10001.0,250,63,0.06278510299344846,0.2578865701098982,0.12228842039578795,0.1416902447037869,0.5371277374468347,-0.9454146926516996,0.031147482750983113,-0.016603171481498178,9000099,0.05139050826963769,-1.5024240390383463
0,10001.0,250,67,-0.22072089601845152,-0.5109757384377108,0.8002757423344672,-1.2655039202930387,-0.4998156765835184,0.272985939262124,0.048861035540009486,-0.6819355242387591,9000100,0.08574852405011753,-2.6160828825664706
0,10001.0,250,53,0.04878542796598465,2.058648668506279e-06,-0.6602876370254455,0.5755290201055667,-0.4495702978175977,1.1055212215212311,0.036812785948548025,0.031188375408849587,9000101,0.05941328036158972,-1.4342267147084662
0,10001.0,250,49,0.12821778886196794,0.9294604772703297,-0.69452235808523,0.8626001064169077,0.0002095894066994204,-0.7290367633705619,0.034261917597549416,0.29833922453529843,9000102,0.041315029704069736,-0.224978089215188
0,10001.0,250,78,0.05378725956677086,0.9546892882936028,-0.03279581030993176,0.21052570768776474,0.30910389253920184,-0.18258553033757186,0.04022873960689741,-0.16316123556407586,9000103,0.052419354838709686,-0.9913056679414202
0,10001.0,250,64,-0.08534696408499455,-0.19121480751898692,0.029566950772081286,-0.3144882228073509,-0.5084848441423498,-1.5375513018060092,0.03956057203725294,-0.17774173012925146,9000104,0.07164140432698536,-1.847913566940028
0,10001.0,250,65,0.1204841027037942,1.0573285277322315,-0.06938502160335641,0.4617668823295015,0.6873479578586505,0.09534013225532226,0.029236419992994683,0.5899579029678294,9000105,0.044260620193383504,-0.5163362999489004
0,10001.0,250,51,-0.13883407873187575,-0.5752866055363851,0.2345803973279842,-0.6150654869062101,-0.5973909049575289,-0.12440113178281195,0.034444932605597715,0.1588455991220891,9000106,0.05206713952584532,-0.6818763824499218
0,10001.0,250,52,-0.13537792610495766,-0.4463870078285692,0.291632240516086,-0.639874682844085,-0.5121981101574649,-0.17786999266109946,0.041456147169322465,-0.0693946146510823,9000107,0.06534741114997626,-1.4468391965965726
0,10001.0,250,59,-0.02010970075291569,-0.2423807594703241,0.12249174925317703,-0.1451474767531236,0.012475763505602623,1.0057695464755905,0.034654748024355496,0.17098958916688467,9000108,0.08951936779375566,-2.798354837411898
0,10001.0,250,69,-0.1530355684518572,-0.92032706381404,-0.07988159637432822,-0.4855768045413496,-1.0673715319649306,0.17999834453392133,0.040903244313660166,-0.4186135332566351,9000109,0.0543852830677549,-1.2533849947199311
0,10001.0,250,68,0.10063109632050612,1.8819406969917891,-0.6376518609908509,0.7465286826689947,-0.08007499187373031,-0.8323752647235952,0.03820726454203914,-0.022583392437813626,9000110,0.05071017206656538,-0.89503154421576
0,10001.0,250,67,-0.17797654755683598,-0.9684695282059786,0.42362377619832536,-0.8830378257079813,-0.6541105388121574,0.5412480098054366,0.03565298058593823,0.027179129036943032,9000111,0.07332151185386708,-1.8510140625926192
0,10001.0,250,54,0.09787978190544087,-0.5274336136737843,-1.5591338515624404,1.3007998603325974,-1.167573632768546,1.0327951491496916,0.0375661632705939,0.08751978646417093,9000112,0.05733579479207152,-1.197953325564039
0,10001.0,250,58,0.009073552248191093,0.3301976977754283,0.29735081516516193,-0.1532911390078641,0.3958882571933102,0.458269545508264,0.03367472278600663,0.02771198408097944,9000113,0.06242712786630392,-1.9356057126389696
0,10001.0,250,49,0.050117992452641466,-1.7962867285111184,-1.3765563996421426,1.0233418985220826,-1.2676745509469576,3.217719058259114,0.038265367323535485,-0.3522641995503055,9000114,0.08119934936880137,-2.8886416242931023
0,10001.0,250,48,0.0563118468615243,-0.8153147790638424,-1.1486018637399074,0.9022251129060332,-0.9695443398107684,2.242226961092802,0.03965215701515741,-0.6134200880330706,9000115,0.07145170543926857,-2.0483042300988825
0,10001.0,250,53,-0.015892871736056538,-0.445970297807082,-0.276919660350063,0.117867873387585,-0.4160614028750782,0.4380240342662417,0.032007796582223316,-0.10164273892592618,9000116,0.044415565487757484,-0.7033200404792405
0,10001.0,250,44,0.03188294716856591,-0.2627438989423557,-0.4342959472405058,0.3755754730504201,-0.3045392838486509,1.1038295219292729,0.04154063659969471,-0.3881555428234671,9000117,0.06330853367386595,-1.647772455503181
0,10001.0,250,57,-0.0051838222698978725,1.1913731407999728,0.4655692283078355,-0.3065790049070535,0.4980248851142008,-1.6669778810173417,0.025731960098458358,0.8398718379663614,9000118,0.05536842711347181,-1.5707795299973886
0,10001.0,250,64,0.010891137335017068,0.6909968011706349,0.8046673677240325,-0.461058209396801,0.9821720681540128,-0.13739508891809246,0.028396267583065706,0.8086148766820579,9000119,0.047601697111024736,-0.6572645612176792
0,10001.0,250,52,0.01926485001854835,-0.9600438199915308,-1.1497663525809083,0.7789479043477298,-1.1952052991083382,1.8601837348546888,0.04404152373871362,-0.36862818140015735,9000120,0.06000962374845002,-1.6590295459803035
0,10001.0,250,85,-0.01625119594786024,0.33426522314312324,1.0849275747602165,-0.7295398296668322,1.1139834672911724,0.228641042044756,0.043059334110636095,-0.5363801808063802,9000121,0.05079025780541521,-1.1645008072095238
0,10001.0,250,47,0.09541139843720636,-8.4800947576614e-06,-1.1922652625935712,1.0597419560772523,-0.7795727129017216,0.11032168173846968,0.04193733459182352,-0.4444501203007644,9000122,0.08924407306645937,-2.8131544489113125
0,10001.0,250,52,-0.0652000771706627,-1.0231958879067973,-0.5011965968780425,0.09009389460229512,-0.9808686179388062,0.841156871096794,0.03952152696808741,-0.2788677625601099,9000123,0.07879366930085936,-2.398958916504818
0,10001.0,250,46,0.057164932659208134,0.6174527960588265,0.00730332886125461,0.1861843800506878,0.3616501243722586,-1.3459897975374755,0.04043344594257925,-0.020370637242175398,9000124,0.04631968735155676,-0.6631383943885679
0,10001.0,250,53,-0.060977501626374726,-0.22439012904446992,0.19789388874330047,-0.3299793885181043,-0.1553782844918483,-0.5632217466162422,0.03485948401902541,0.1790806909971965,9000125,0.04362206892084467,-0.664343045136295
0,10001.0,250,66,0.07297425033329308,0.26446117443128003,-0.6149159431849586,0.6351767842394886,-0.2324404645990186,-0.7668319605999473,0.035648316470878315,0.1060281029008311,9000126,0.04633048322321544,-0.47557645179723407
