start,end,N,SS,bsfs,ZngE,TajD,FerL,FayH,FulD,btree,Colless,path,iColless,ibtree
0,100001.0,50,380,-1.3558625541480984,1.1618660363841973,-0.4117073683776349,-1.568080631982808,-0.2149119801179558,-0.3295103520863516,-0.5506916909477821,0.14508110936682372,3090020,0.1830193615907901,-1.532886296956396
0,100001.0,50,423,-2.0553493122264257,0.4910678549923098,-0.8364564367482457,-1.0530501943079806,-0.18318865458000555,0.34958175179605144,-1.2601104236848626,0.19163154392191648,3090021,0.1962868480725624,-1.477083646769344
0,100001.0,50,353,-1.2574966575812996,0.3919724717819872,-0.5083406144746819,-0.7463651620366601,-0.12425982704935312,-0.06111743072440026,-0.5850382078168579,0.1553565482136912,3090022,0.1831691979117229,-1.2612863580774225
0,100001.0,50,478,-1.0492273081874028,1.1625991280167411,-0.13646885828354027,-1.4063945534020768,-0.17587803916550615,-0.0694900260365597,-0.8593255129044368,0.15674756389042094,3090023,0.1810864176178945,-1.3191843934651548
0,100001.0,50,320,-0.3607882988195963,0.4513168978222776,-0.03614728839567865,-0.5364350860369795,-0.06641419518930748,-0.005713323005573144,-0.07242071413178787,0.13639348144321015,3090024,0.16986277269528496,-0.7023581633660475
0,100001.0,50,480,-1.0711806545449254,0.3613970686788362,-0.6146230357760899,-0.774673938931208,-0.13450628876962736,0.6890760665073744,-1.3296491535344357,0.18980137926730328,3090025,0.2088089473077366,-1.7784944284840978
0,100001.0,50,426,-0.7031195893151749,-0.030414500837581387,-0.21848084847881136,-0.09404809350142246,-0.026397518475071484,1.2975430849593372,-0.5574715263655917,0.15683896509423445,3090026,0.15241960420531847,-0.7870812207462574
0,100001.0,50,377,-1.1459036127762847,-0.16932750448666786,-0.2703944344143985,0.03404937572825409,-0.014853728585601881,1.4215049044058403,-0.20659297757005568,0.13495520159283222,3090027,0.1514952515659729,-0.6845565977234535
0,100001.0,50,410,-0.358065474490722,-0.15394958254410185,-0.20904674920441726,0.052486285497925625,-0.008376926987572673,0.3927220684598105,-0.4999172292525431,0.14010086793338025,3090028,0.1476422387136673,-0.7075928946052382
0,100001.0,50,451,-1.3584437077342066,-0.21053988201644144,-0.4622151740699582,-0.032351683532432195,-0.03608874196954432,1.4705756510586747,-1.0945907014702967,0.15649336657740026,3090029,0.16585814653730346,-1.182340888241623
0,100001.0,50,335,-0.9427249214251188,0.5852620207126811,-0.4963525733389582,-0.9598367555731308,-0.14892520170625284,-0.8148083983469553,-0.5649588366826686,0.16074282061818013,3090030,0.16670848667335786,-1.0424426289190645
0,100001.0,50,362,-0.6897062879142652,0.12690808955548336,-0.24978548721140945,-0.2917961604630525,-0.05212972229324299,0.34913112653453643,-0.5850711297225486,0.15752551020408168,3090031,0.1509560134733505,-0.5985644800415354
0,100001.0,50,436,-1.7881889335945786,0.21254282527681906,-0.5000739180997323,-0.5371746248482255,-0.09853399843916497,1.022544249871856,-1.305838035522611,0.18435638504106294,3090032,0.1515505138225503,-0.9457376169619668
0,100001.0,50,400,-3.7693808825415025,0.7750139712350308,-0.6428595013396294,-1.2628153860730091,-0.19468031296765265,0.8919384216705771,-0.9448810121664496,0.16155450275348238,3090033,0.18665423158510716,-1.4952458262234904
0,100001.0,50,429,-1.572427132019632,0.6311340086942687,-0.3484224549497731,-0.9252692153378209,-0.1339446027461232,0.7130278266899781,-1.0731974653342942,0.1524408505540581,3090034,0.17013416477702192,-1.1883457198828624
0,100001.0,50,380,-1.27409256350959,-0.1693870734056977,-0.4703740976068104,-0.08362029243045642,-0.04279574790190063,1.4233370456146195,-0.5430125264175722,0.14269207683073232,3090035,0.14564007421150285,-0.6869988565474213
0,100001.0,50,369,-0.4765953266840921,0.06778363046885544,-0.17674970192580386,-0.18136699354829147,-0.033894691768388927,0.11973517835172025,0.1711418319707335,0.1171516754850088,3090036,0.1374413843207186,-0.2181528254355615
0,100001.0,50,373,-4.773231451213217,0.4592131340052553,-1.233645832666865,-1.2500825570164984,-0.23466085150647065,1.5115989639597744,-1.3217604915789607,0.1694751844399733,3090037,0.18319235588972427,-1.386543402773286
0,100001.0,50,365,-0.5630204703396794,-0.20918507603319536,-0.4331074955498868,-0.01615123761852776,-0.03219379118871466,-0.16725261972745964,-0.1443855413373429,0.1455402036591034,3090038,0.15710552513688406,-0.5585313583512973
0,100001.0,50,328,-4.27260151487083,-0.3602358442725452,-1.148692282595758,-0.2640153577354841,-0.11179727916023252,2.303494136849796,-1.2347534493560346,0.17054602906251262,3090039,0.19030822205425374,-1.5893665394188186
0,100001.0,50,302,-1.752146851752145,0.06058057783202745,-0.7404983561940515,-0.5040357704703481,-0.11195079037609902,0.18969630582834401,-1.072852111435583,0.1819090136054421,3090040,0.22841350826044696,-2.0901404026886143
0,100001.0,50,488,-0.7844417131000826,1.0795345559166851,0.11392078887075377,-1.1639236228738108,-0.12969061098444135,0.04667068482959534,-0.7307118961305544,0.15389107450208994,3090041,0.16901811745106204,-1.2619443470977347
0,100001.0,50,440,-0.6824908153165731,-0.1483957962504864,-0.3703543043219147,-0.049026036156830086,-0.03165804696356216,0.4446271060968007,-0.4133971733939824,0.14639508653202216,3090042,0.15912383471907285,-0.9274838676490698
0,100001.0,50,392,-2.34588202340954,-0.3247546060321005,-0.9113821431597092,-0.1661302915900598,-0.08338167570479364,1.0527121670538095,-1.4779873708121432,0.20203109815354706,3090043,0.24564200680272105,-2.23411735618708
0,100001.0,50,366,-0.3269320172173951,0.13783349596056502,-0.23516222224080136,-0.2956699643753207,-0.05155924840528636,-0.8631257129049171,-0.28435648286836385,0.1338863359913502,3090044,0.14127940332759606,-0.3533559154965219
0,100001.0,50,408,0.09281714182656968,0.7622762940383903,0.4026510438259551,-0.6324548581123085,-0.046866210354680284,-0.38773478144577184,0.4595237203860124,0.1077168367346938,3090045,0.12496791169297915,0.18450922484252705
0,100001.0,50,542,-0.9840197847919404,0.7865406937805726,-0.2633127426232383,-1.0522584512090114,-0.14262107849076278,0.09671355497015967,-0.8982679993308086,0.16245545837382566,3090046,0.1987345785771936,-1.4672987525389591
0,100001.0,50,469,-1.4098241266770877,0.4503092316414238,-0.5286646150594221,-0.8253432472954106,-0.13453961762285388,0.1819991640645809,-0.5027967697380423,0.14796358958091013,3090047,0.1878267836060044,-1.4199464985494656
0,100001.0,50,324,-0.5752256673813301,0.5517701015001485,-0.2608870055660106,-0.783172862055749,-0.11150088118772934,-0.6394269040647631,-0.5052580547065569,0.15505226480836226,3090048,0.18081065759637185,-1.0633676723428909
0,100001.0,50,424,-1.1552824575662195,0.10775093128279943,-0.4188857937808319,-0.3697408746634697,-0.07305943706155986,0.7602083418798972,-0.3791756654201493,0.1318750904617166,3090049,0.14632936507936506,-0.8042591730471711
0,100001.0,50,406,-0.2626404982799512,-0.5823596304445551,-0.3986680765143605,0.4295621991947319,0.023091178047804545,0.2466268520713073,-0.11946813029736032,0.13279478458049895,3090050,0.16180543013665644,-0.7248962713216577
0,100001.0,50,364,0.05473030181667392,0.5798821798710461,0.19684419393824665,-0.5459012440687576,-0.05109130046534266,-0.5245449830464229,-0.3927196937300986,0.14492864815098974,3090051,0.12995709647495365,0.06663579281308332
0,100001.0,50,424,-0.3859143605093107,0.8560639249616909,0.10658193087656193,-0.9137475121809068,-0.10083205856310344,-0.3576867415114971,-0.3100695565633735,0.1333112340981592,3090052,0.21444425227718208,-1.6670597391574489
0,100001.0,50,395,-0.278498427731983,0.6160251142702493,0.13234319600627728,-0.6249035330273794,-0.06488651826974065,0.0077483312367957816,0.2496175916830668,0.10852713178294568,3090053,0.12805529188419554,-0.09301194323834944
0,100001.0,50,380,-1.477270350836,-0.41956094801193183,-0.6688234510589963,0.08501350366092683,-0.03664524789190785,1.8128586895481684,-0.6265321909552806,0.16431373685837974,3090054,0.1917474060331202,-1.3567475905458155
0,100001.0,50,438,-2.0739841173820586,0.11543955638463342,-0.7558482018327024,-0.5771739649162542,-0.12112034191501332,0.5969775258952781,-1.022076797408452,0.17606188816990204,3090055,0.19553099017384729,-1.5563057802117135
0,100001.0,50,383,-3.0726945430464228,-0.6814105283669429,-1.0503566544010574,0.15913389799373476,-0.054505908365689096,1.6183860869207105,-0.569911412897553,0.15132435953104642,3090056,0.16976686507936511,-0.9015575000915602
0,100001.0,50,384,0.7192070798062797,0.15825308639923294,0.4254940609617097,0.06993366570443607,0.038030904123394056,0.1022165938058698,0.4328061765301212,0.10781671159029647,3090057,0.13048654244306415,-0.2718372909460481
0,100001.0,50,344,-0.5232410575056463,0.09546313971643587,-0.15131891812865642,-0.1979436022325059,-0.0341225855729012,0.36729514395708535,-0.5543018586315887,0.14541828636216395,3090058,0.18582565769670695,-1.3782777992662525
0,100001.0,50,399,-1.0431984661313012,0.00747931847173088,-0.3574245037744043,-0.21903186592398216,-0.05094635891942748,1.0508440273907436,-0.3192575405417346,0.13529383975812556,3090059,0.1476085279472614,-0.5706678519076277
0,100001.0,50,424,-3.1424082865200735,0.5113685696056662,-0.6541000450005314,-0.9687631954833124,-0.1604631503847429,0.4458003496760676,-1.0907677867138637,0.16302910052910055,3090060,0.17571334089191226,-1.228418783971624
0,100001.0,50,435,-0.22737766400894924,0.23161843385741926,-0.036685447902430376,-0.2858241625976733,-0.036416188092834464,0.1810505364602953,-0.4101628610128363,0.1513336913712855,3090061,0.1577084322100934,-0.7346074215698725
0,100001.0,50,347,0.03431395596128972,0.2724911884628222,0.13304576489611902,-0.2327389217577979,-0.018368882235366053,0.33571827447408176,-0.651336630444782,0.14988983014589485,3090062,0.15028227785959744,-0.8556392490941063
0,100001.0,50,382,-4.020820803948356,-0.01084517453619645,-0.8723640222049877,-0.5011858001633991,-0.12044656978023212,1.7087062082898243,-1.0093260715000685,0.1581425253028041,3090063,0.14735571648014045,-0.7403601051849559
0,100001.0,50,440,-1.2286693787196246,0.6335043730498954,-0.19765520814448484,-0.8391119470038255,-0.11317080255143945,0.7813394932006554,-0.5366259268117795,0.14128768791467194,3090064,0.17814087660380604,-1.2817982307761084
0,100001.0,50,459,-1.3682306880437711,0.5021430609535976,-0.29080560991721705,-0.7441869457407432,-0.1083709066583402,1.1293995652965207,-0.8891528856406509,0.15981419163410052,3090065,0.1887244897959183,-1.4079536585958297
0,100001.0,50,384,-0.6574955296053538,0.3116933851713602,-0.18710619730001768,-0.4657963858801709,-0.06835711999237246,0.6804530835351166,-0.31726539390518005,0.1307506977149834,3090066,0.18511115786520796,-1.293532460279598
0,100001.0,50,396,-1.489443543522429,0.14433434925623825,-0.4900798347874679,-0.4532778155705658,-0.08800515307584621,0.8593531763963784,-0.870972082549243,0.1654541446208113,3090067,0.19184164050235472,-1.5457844786042108
0,100001.0,50,341,-0.5949978410697567,0.03578597326418539,-0.236562227534848,-0.1799533894454967,-0.037949730108642415,-0.03431579723218412,-0.5047393737051422,0.14571647372399252,3090068,0.1497058282772568,-0.5865366606434403
0,100001.0,50,387,-1.9391397843099736,-0.2680832930902522,-0.8162747655595048,-0.17472096744923787,-0.0777666594040076,1.2617426428014475,-1.0058780243953889,0.16325992422285354,3090069,0.17946560067325906,-1.346457921737965
0,100001.0,50,406,-0.8989062144463525,0.6397451868500058,-0.15380555205127106,-0.8204499108047304,-0.1080277843324343,0.3195734942082926,-0.5279848252404965,0.1552051671732522,3090070,0.1764270925761609,-1.108802530356099
0,100001.0,50,359,-0.493079555316313,0.05394417103921653,-0.2389785585506132,-0.2021635704275832,-0.04072989394406674,0.2970800952155484,-0.41856094217560735,0.14552656505640235,3090071,0.13207124955245247,-0.09882489717406624
0,100001.0,50,410,-1.1578338874547045,1.032837138122921,-0.13884186141674898,-1.2600772171284575,-0.1590874806666458,0.3927220684598101,-0.6689838200783189,0.1416354516490141,3090072,0.1536317058468957,-0.9917305100608048
0,100001.0,50,366,0.0797221526256108,0.9897041603529044,0.5267047626745668,-0.8194363510970156,-0.06052005567243026,-0.33751241589944897,0.14352552254960646,0.11775213441081127,3090073,0.13524979884426894,-0.2501083007499016
0,100001.0,50,426,-0.006093317557408047,-0.15284680310578325,0.02940226349863403,0.1916830389660814,0.02476451883367067,0.602119262281287,0.2894063826248359,0.12559523809523798,3090074,0.1483751109139308,-0.4875705139826208
0,100001.0,50,343,-3.3920097375163456,0.2643252568608229,-0.984459120718104,-0.8806218335020553,-0.1735829180988287,-0.09640919105889167,-0.6441227132393051,0.14505302120848335,3090075,0.1763835742630385,-1.2520190006271263
0,100001.0,50,385,-1.3960058743242816,0.4575576205816418,-0.27118970638549805,-0.681730220396236,-0.0998566012416486,0.7470507400621013,-0.9683315553089492,0.1618381618381618,3090076,0.2034573323000086,-1.5884116675211035
0,100001.0,50,449,-3.9719618453448375,-0.1949072100688661,-0.9507641926249416,-0.33817819898546303,-0.10639502606461973,1.6567589698682037,-0.6795700162403916,0.15038034918400867,3090077,0.15307505115867487,-0.6033658784230765
0,100001.0,50,441,-1.288787889057259,-0.5858946570707901,-0.6503837013688615,0.28494395494300245,-0.011654343852906002,0.8728970172592279,-0.7122307806697028,0.1605236264909553,3090078,0.17210019601060758,-1.060348958223216
0,100001.0,50,400,-0.6862281748533369,0.06526218709157451,-0.25600980335422524,-0.225232755124317,-0.04459629686421809,-0.033485105965964684,-0.3002677452518893,0.12739984882842031,3090079,0.1679588502067493,-1.3082211393544552
0,100001.0,50,475,-0.8146188767734217,0.38322666511653536,-0.27049990586160233,-0.5965957798189063,-0.08944753972729826,0.387728630267649,-0.4340751282109706,0.14038828091623126,3090080,0.17882152861144454,-1.1493304165302258
0,100001.0,50,357,-2.2319660212514782,-0.4482537413201165,-0.8719273255369018,-0.0014231603494330352,-0.061130075628299176,1.2703633389052489,-0.9747457866787621,0.17647968278220372,3090081,0.17880333951762534,-1.1801082598789627
0,100001.0,50,444,-1.2807170965608965,0.4817885811600634,-0.3888860280378463,-0.7787783759463043,-0.11936011746871845,0.17738985892696738,-1.5323292761762906,0.18122986036519864,3090082,0.19584347500468074,-1.6998570929201229
0,100001.0,50,351,-0.5863816596008713,-0.4989050693953044,-0.3791824103766749,0.34633337656498997,0.014656363146292591,1.6853050895674029,-0.10144995070789184,0.13181105775643598,3090083,0.15239984882842025,-0.8074436844463149
0,100001.0,50,419,-0.941383835818682,0.2956462593818025,-0.33407299218063835,-0.534095176565003,-0.08662640821644398,0.10153675010536747,-0.3529021390977922,0.14464733261725735,3090084,0.15771402900782952,-0.7286750478541416
0,100001.0,50,456,-1.931835021559752,0.5805913439894277,-0.5944388206798377,-1.0126800739780693,-0.1613498690356575,0.5410249326547255,-1.2844180156730256,0.186775636180398,3090085,0.1836360917993572,-1.510855448994307
0,100001.0,50,423,0.06022468959960526,0.4238879341451873,0.22292275214696808,-0.35219755693015703,-0.026169807797143663,-0.07061398163692716,0.20527680355160294,0.1174715959682302,3090086,0.13393616375121473,-0.2394248546776081
0,100001.0,50,441,-1.0922758389785745,0.2438618707843527,-0.15665579597023166,-0.3704987820235872,-0.05481063948692586,1.108064310976565,-0.2363109475140305,0.1259525444793301,3090087,0.14561893133321702,-0.7194308565176959
0,100001.0,50,393,-0.2567525505113425,0.2308645249754573,0.010971656789158766,-0.25694120718830304,-0.029716807318195194,0.3635816565778786,-0.007663736768422347,0.12642349757582594,3090088,0.16438948460740233,-0.7549663123387401
0,100001.0,50,286,-1.127392043570536,0.07607836609441156,-0.4463614574337401,-0.3488382120267333,-0.07291701576402325,0.6937074598509141,-0.2561391718859669,0.13442978817543275,3090089,0.14786617772108845,-0.8862806066771236
0,100001.0,50,365,0.2688528978893625,0.12275121778557994,0.10432775012176672,-0.07868488789067789,-0.002054332177032089,0.805750411416491,0.10114075122488332,0.12280369290573367,3090090,0.14232341872919382,-0.5356245733930404
0,100001.0,50,315,-1.2232169424000885,0.3394927156747236,-0.4564630224734866,-0.6557527652933579,-0.11006908798332718,1.2194743747008059,-1.2614582712639044,0.18093759242827565,3090091,0.2049080195458464,-1.6002758628740976
0,100001.0,50,453,-4.174060307692701,0.5268716424354026,-1.0071448282485955,-1.1947126342170535,-0.2117141669653164,1.547710211306058,-1.3618474955524498,0.18477741973982573,3090092,0.21498488284202574,-1.7455908450384656
0,100001.0,50,440,-1.7075200231076642,0.1939074567947308,-0.5755152232887039,-0.5604020012556582,-0.1065398807147079,1.118051880304508,-0.4726072608395099,0.14660364145658264,3090093,0.15921910430839,-0.8272318184149586
0,100001.0,50,337,-2.047797139010086,-0.6497977909915081,-0.7834468289246922,0.2810143879228387,-0.021370540405515843,1.4963813695611519,-0.12476372857025933,0.13202317964222718,3090094,0.13914565826330538,-0.11841326217404954
0,100001.0,50,398,-0.4842363927532225,0.32093118661796466,0.0322643930655663,-0.34715055794409744,-0.0389232135476464,-0.01711525837559822,-1.1326017134549813,0.1669517517989853,3090095,0.19033592818570733,-1.5677488563713915
0,100001.0,50,404,-1.0993016246130598,0.2263874770464375,-0.4551583442936747,-0.5263644136682748,-0.09421016490538232,0.44739679812538197,-0.7033188860859299,0.16044716315845706,3090096,0.19786452316775754,-1.5223035425922968
0,100001.0,50,436,-1.1970842013697411,0.24335590390074796,-0.4047403908778439,-0.5161350122882351,-0.08938695770998292,0.4449123894133653,-0.62882603991051,0.16191305790608934,3090097,0.14728040338942588,-0.5334648704692667
0,100001.0,50,406,-0.13922635273697606,0.36995978378686706,0.11681160320712153,-0.35326498743254797,-0.03373008897112658,0.13720688886582952,0.6862904152467459,0.1014651202095745,3090098,0.11983169891333155,-0.05128584514033506
0,100001.0,50,418,-1.2786687116032665,0.4329471374012124,-0.5771896918680677,-0.8339600167073058,-0.13914589137349118,-0.1383748233459761,-0.4641991191475012,0.14337234893957587,3090099,0.19371328076685213,-1.2990348989409115
0,100001.0,50,578,-2.8881072342027294,0.21225040750562627,-0.7083464148762157,-0.6603082430658592,-0.12728247448280106,0.8350401382414048,-0.7835465309232237,0.16200139146567738,3090100,0.1545553935860058,-0.7964107408292361
0,100001.0,50,408,-4.135021251096704,0.3553408320259895,-0.9552505295809746,-0.968074983100473,-0.18149689057701773,1.2092736149459686,-1.0486687122642595,0.16782937664861874,3090101,0.18140028288543145,-1.4314475975715362
0,100001.0,50,381,-0.5341259205149261,-0.05677766057361176,-0.22704567249488075,-0.06887399263971179,-0.02404092589757909,-0.18188382058386848,0.6308493219242685,0.09937126365697793,3090102,0.1199468293064352,0.13800610183480672
0,100001.0,50,347,-2.7551827880628523,-0.1857135028094769,-0.8309362385068955,-0.2767642844562043,-0.09101698404911114,1.4014541271226264,-1.2080616979579717,0.1761577301728144,3090103,0.20384113241256094,-1.6769670857437209
0,100001.0,50,423,-0.4365308270215809,0.28878985156251186,-0.14201867157676254,-0.4131185631399472,-0.058870092341713635,0.5596796185125411,-0.729896566117855,0.15889212827988328,3090104,0.19435699811839635,-1.5873406111471329
0,100001.0,50,442,-0.4661526464625996,0.7269911497232204,-0.0838260430327625,-0.878648874437895,-0.10990015075805262,-0.6784255080584778,0.12038081432398345,0.12978827894794298,3090105,0.14667946386475386,-0.4084856593845263
0,100001.0,50,373,-0.2705864956587632,0.6170938082969298,0.22997727659120776,-0.5687948360932287,-0.05146873547994517,0.1625405511286784,-0.7826728195629409,0.1537198694506704,3090106,0.1777765454007689,-1.3856120479393146
0,100001.0,50,467,-1.9679645844673783,0.6817803165064078,-0.6411333451206265,-1.1556567186021145,-0.18147838015164625,-0.5330266524372055,-0.52980514153513,0.14849526767228624,3090107,0.18237407322479554,-1.305905088342603
0,100001.0,50,452,0.031886436075418585,0.8488513929908863,0.2398282658114463,-0.8268030987143948,-0.08113936404511463,-0.8019279270604596,-0.2374620875858449,0.13688152856771116,3090108,0.18043272864701446,-1.0099330598168534
0,100001.0,50,408,0.054491579328838975,0.6138825353346199,0.2517796754692436,-0.5520316893163928,-0.04786776659857224,-0.7143955897986283,-0.4660184292841121,0.14975262832405695,3090109,0.12896222318714715,0.029235800521124813
0,100001.0,50,350,-0.4765005589265242,0.39586330891117816,-0.2037636063726293,-0.5716368652292676,-0.0822062287998164,-0.4138549332519374,-0.118538278576537,0.13233418367346933,3090110,0.14688580350172856,-0.30138647285771497
0,100001.0,50,470,-0.34244628502360525,0.48737279284838,0.02095270827076858,-0.5434940858602759,-0.06284109816433096,0.4584082901629731,-0.5654761163893451,0.14286161833154312,3090111,0.17384353741496594,-1.3034718664737246
0,100001.0,50,433,-0.4336809722093409,0.153873417478778,-0.20555468929239354,-0.2966646884780325,-0.04949173744634642,0.2313024414637053,0.12486190535208905,0.12204794581588085,3090112,0.13353489543965735,-0.27359330401098625
0,100001.0,50,356,-0.4229564723964829,0.16515944162726448,-0.14344707214445632,-0.2728717897986226,-0.042458837250911256,0.4935145345119945,-1.0128514191460425,0.17633624878522836,3090113,0.15591166043882335,-0.5503551753125547
0,100001.0,50,452,-2.5235027410344104,1.32468010259444,-0.5143531210441863,-1.8141550463838527,-0.2506572085850001,0.9027542936017984,-1.0486644398039648,0.16213758230564929,3090114,0.19403017617303334,-1.4675269359674186
0,100001.0,50,474,-0.8444123816813122,-0.2225774653810372,-0.2721837430777759,0.09332232467472336,-0.007949953613722268,1.6149826587149498,-0.6919768960867123,0.13872440167776953,3090115,0.13449892151982745,-0.6381770747767523
0,100001.0,50,486,-0.6809153753411649,0.3174983382614338,-0.28323238777450066,-0.5291557731398879,-0.08233539536475616,0.4569326599526352,-0.34452178154736196,0.142244207327601,3090116,0.15968653648509756,-0.7815734625676066
0,100001.0,50,380,0.23219543649737406,1.0281665558569308,0.5365949979105479,-0.8572879647635728,-0.06426916990210665,-0.29055818769299624,0.06799644911961826,0.12424012158054705,3090117,0.14225910144277498,-0.452788834120288
0,100001.0,50,363,-2.761856070784161,0.8052718457279869,-0.5519265000734912,-1.243700816358842,-0.1863379462718884,0.8690426901301651,-0.7390751876070072,0.15353915288743256,3090118,0.1644395853579527,-0.9350144472291771
0,100001.0,50,431,-0.5157766552822848,0.4638904944339484,0.01104053403496781,-0.5226554883344127,-0.06114525513450069,0.07579678930437399,-1.1905295141793348,0.16723098330241187,3090119,0.15782870525259296,-0.9533551222701432
0,100001.0,50,461,-1.1530623691402533,0.30614777671953297,-0.5375476862227053,-0.6661344094170949,-0.11634564691009927,-0.2077440214454002,-0.5428062758761945,0.15689281665046967,3090120,0.15190406059330944,-0.6847253624397912
0,100001.0,50,416,-0.1320690853714796,-0.13026218503343012,-0.22109363507697788,0.01834554221890632,-0.013264747743169608,0.12600331314566485,-0.02033316608058909,0.13510897780164696,3090121,0.13396278051450464,0.003416203529152832
0,100001.0,50,355,-0.4109433653726873,-0.433383619709963,-0.3293211909515206,0.30085010659101524,0.01273076412257013,0.7542115210741634,-0.35470362045474163,0.13844280881751606,3090122,0.17303476946334087,-1.265540726154318
0,100001.0,50,362,-2.0706861070631004,-0.7393557098939914,-0.9345905272642288,0.2938125071950725,-0.030426888204450574,0.8805115418169586,-1.1624577341527509,0.16628695503358573,3090123,0.18579931972789115,-1.4332421089015526
0,100001.0,50,445,-1.5006519528007711,-0.8845087086235734,-0.7580211019174278,0.5620618990928153,0.013643857567860502,1.4015111034859653,-0.5457848057897816,0.15034705742762222,3090124,0.16412406546777122,-1.048093713702513
0,100001.0,50,394,0.5296505986968425,0.5113982290089184,0.4487922391744275,-0.31919143649782694,-0.0065145696078625324,-0.7729974504162268,0.5599639773219783,0.11428187094046655,3090125,0.1269814529585419,0.2078666920449041
