start,end,N,SS,FerL,FulD,ZngE,TajD,FayH,bsfs,Colless,btree,path,iColless,ibtree
0,100001.0,50,483,-0.0734933651300214,-0.4711527759353943,0.17605041466417642,0.21578899745241,0.00636157689441572,0.4660675870614376,0.12065331451729627,0.2765734664146869,3000031,0.1362057534878358,-0.032409142721990344
0,100001.0,50,478,-0.19809982826582664,-0.6276469614280655,0.2593257383535853,0.16556871782037982,-0.011881551203967436,0.14654295694230055,0.109259153099442,0.5378550507249967,3000032,0.12351008779580212,0.14454665922693144
0,100001.0,50,427,0.1916622416031926,0.4889365140613874,-0.13339745161024175,0.0670181752186984,0.027387471239488773,0.3956537034830781,0.1169772256728778,0.3333142570066575,3000033,0.12160518053375202,0.4439097126398103
0,100001.0,50,450,-0.20424614211488,0.1969817796851824,-0.04158477850596291,-0.426915213057428,-0.05397589147915069,-0.8328011219208634,0.12144033145172962,-0.02552404158594389,3000034,0.1307104738447103,-0.4266216406146312
0,100001.0,50,373,-0.2097828776068696,0.6783570030935089,-0.09295155227409166,-0.5366377177638074,-0.06241625504279767,-1.173868995738363,0.16281636878353822,-0.7955759891239375,3000035,0.16313381022512088,-0.9267539370374184
0,100001.0,50,450,-0.3118886971116367,-0.8896166405302345,0.4786985991577132,0.3971255480692024,-0.009207343089798124,0.5028678311746765,0.11131005197109904,0.5359264977897499,3000036,0.12209094163981385,0.1943893449741342
0,100001.0,50,464,0.07552494214376637,-0.3235223403157785,-0.2145577147361576,-0.2869161207589064,-0.011083327717434236,-0.4423038287730335,0.11123995052566484,0.4795089136998345,3000037,0.1320921985815603,-0.162190005483322
0,100001.0,50,529,0.1253320449024984,0.2641800771012744,-0.014948998833747187,0.18346608359211086,0.027597064013985567,0.3108826999860877,0.11172309833024116,0.4855911190130889,3000038,0.12292568542568537,0.17467471227916664
0,100001.0,50,343,-0.6024715826953693,0.6366799509379008,0.23893129392911885,-0.5607635186497537,-0.11087010620427856,-1.7547482182627268,0.12576892459111294,-0.04663154304040168,3000039,0.1567460317460317,-0.5715030953115534
0,100001.0,50,438,-0.5746677399501017,0.3940329581067142,0.2495519076760067,-0.492047875213392,-0.10240875249249666,-1.84626108474978,0.1363783608681567,-0.2767819700601441,3000040,0.14501282969328078,-0.622353300541266
0,100001.0,50,484,-0.028832967959924894,-0.5382441787619365,0.14537472238235374,0.2321894793757321,0.01278753183930535,0.14690517438936282,0.10847680304349223,0.464351571823873,3000041,0.12151517048537212,0.3588427476313853
0,100001.0,50,478,0.0677094843216021,0.2405971602920541,0.1467438376129601,0.39855177602189534,0.035814188230746086,0.8068276151373444,0.11707326608804434,0.2825090592945781,3000042,0.12850535897812362,-0.023040895100241442
0,100001.0,50,467,0.21555934901138465,-0.3743510011824839,-0.048226857056147626,0.2722684690734917,0.04450374237353609,0.8813016542970099,0.09611809840215156,1.0545809485294095,3000043,0.11895533407161316,0.3415610922763118
0,100001.0,50,473,-0.5067553801896505,-0.7874318629374347,0.8033207817013792,0.6942281121557193,-0.01151470725953134,0.7920958994852214,0.11317293414827855,0.5176011182526761,3000044,0.13702434098639454,-0.21033252714676187
0,100001.0,50,492,-0.6818058097358144,-0.25167293228373583,0.5081356825068813,-0.17345549822190354,-0.0927156066949372,-0.6695147452075422,0.1390005497148354,-0.38451969469712977,3000045,0.1460020516142965,-0.5050853154605585
0,100001.0,50,500,0.0826028207733877,-0.5079484853219194,0.2477017638841932,0.6187764818138426,0.052921925766609576,0.9498794685736054,0.11698831706595693,0.3060044960969524,3000046,0.11792181661396947,0.18253728722004414
0,100001.0,50,424,0.13924661685451262,0.7602083418798969,-0.18538742647723871,-0.12258656121867402,0.007940723727283897,-0.1963034112432866,0.11350078492935625,0.36737734046761306,3000047,0.12576452599388374,0.15685991682710715
0,100001.0,50,449,0.3567546085803328,0.6667546697915133,-0.2986350848718563,0.027360055850827646,0.04414637753582512,0.3879517545180165,0.11742567397329305,0.246801114992547,3000048,0.13506235827664398,-0.22716840692304735
0,100001.0,50,350,-0.651132366165139,-0.1602547932350361,0.6154832011720653,0.08720373794880308,-0.07131038091122838,-0.1667186657909745,0.11440704330512698,0.2793289878976713,3000049,0.13895452918009316,-0.2410751333187223
0,100001.0,50,446,-0.17767852911618334,0.32793574994409497,0.14274514426374987,-0.02520866039518016,-0.022797243783606404,-0.2163627329697268,0.12561274509803916,0.18901543708390176,3000050,0.13088197062264395,-0.0734645206158668
0,100001.0,50,393,0.11582784770554375,0.17522161395569882,-0.22227652691247493,-0.23397328026972464,-0.002603872937366432,-0.3363464559814294,0.13818850120693446,-0.2855315948130577,3000051,0.1605543207381963,-0.8294870848989471
0,100001.0,50,553,-0.3951321942100764,-1.150973899741164,0.6816377715911751,0.6471040446139237,-0.00154458247156586,0.615980465421841,0.10701174743024948,0.6364129797881903,3000052,0.1229771411670258,0.09261088463099204
0,100001.0,50,385,0.7786371521375228,1.6698419340930934,-0.8818234359288806,-0.3864444432726344,0.06540725809169216,-0.3332367097380822,0.13077416595380667,-0.08803527192922513,3000053,0.13279340862558614,-0.25932942327409586
0,100001.0,50,382,-0.0841291079092999,-0.30627214460148816,-0.00758106949686065,-0.15760027241013502,-0.02099835595889682,-0.2900951836041873,0.10016298185941043,0.6203121690491992,3000054,0.13263068385248836,-0.13073778350897727
0,100001.0,50,422,-0.1972010137965588,-0.09807798331254207,0.4906514800662561,0.6152439888828651,0.019589893983101958,1.165478727451443,0.11982109227871945,0.24726368185200856,3000055,0.11590056583381016,0.4103480811047774
0,100001.0,50,511,-0.10326150195911224,-0.5680097607858635,0.4184568366152937,0.6336633532607078,0.03198607678314621,0.9769878428231497,0.11422193877551012,0.4428387932200888,3000056,0.1355860140666436,-0.0576425212576101
0,100001.0,50,415,0.1719235872958937,-0.15126051421412529,-0.03361500325274963,0.2267323145410477,0.03621207406613621,0.5544332585782191,0.14013073979591836,-0.1647463743640344,3000057,0.13326044703595724,-0.03205892713114394
0,100001.0,50,390,0.24026959477547855,0.3916712721263344,-0.275391198028838,-0.125575020488892,0.01973574493477791,0.06396390183525091,0.11282984531392168,0.37083697168165297,3000058,0.1263975155279503,0.06736940133478624
0,100001.0,50,500,0.5217829810243311,0.41124162890138455,-0.601985900310223,-0.27916152127613514,0.04221193798227338,-0.0898506869263728,0.11430053672845288,0.3672739942654072,3000059,0.119892327792044,0.040376170614867785
0,100001.0,50,404,0.3963656334297731,0.2641330736991696,-0.3335724475663518,0.02683273109928385,0.04887727011550757,0.4928902152832503,0.111410703521915,0.45094047737571796,3000060,0.10775253497625473,0.5600840393098453
0,100001.0,50,471,-0.015159169614266419,-0.8082366661500741,0.2938287218212132,0.5425357336750214,0.036060241449265264,0.7207043107238341,0.1104394959954424,0.6668997082819392,3000061,0.12256235827664402,0.28976940307833043
0,100001.0,50,447,-0.08623387097462758,1.2811006549216373,-0.29171225166919257,-0.7107200753666861,-0.05981544962243428,-2.3627142369534764,0.14400736139866574,-0.6056915880823535,3000062,0.1636616511011185,-1.0174822452792756
0,100001.0,50,415,-0.3540500429591181,1.0621037491888,-0.2352131280819173,-1.0564331679522367,-0.1157402987511585,-3.761511262582929,0.21318800247371672,-1.8456592779366865,3000063,0.19365572315882876,-1.4965455440341962
0,100001.0,50,401,0.4375114676493256,0.43841861309698543,-0.5517952731176317,-0.3260388420190733,0.029114819007204907,-0.28701884622333,0.12646837085349602,0.06752367183655189,3000064,0.12821685277884742,0.03259609325195842
0,100001.0,50,437,-0.07959523872083046,0.029552790006109907,-0.043816846424037104,-0.21984819816690312,-0.02477411718917251,-0.4061938534285109,0.12170378904249875,0.0626304522672451,3000065,0.14243197278911554,-0.4951689049965958
0,100001.0,50,435,0.1922693521096044,0.4875545236409711,-0.370954701193588,-0.3917296583590663,-0.004572401361475056,-0.4283337932428243,0.12173894557823114,0.21761701521261434,3000066,0.1255399970207061,0.0714517411084649
0,100001.0,50,485,0.4372726477660153,0.5257899754899306,-0.4136245640064896,-0.05838498318311894,0.04764019551276586,0.4878811154631651,0.12960951707415633,0.0384791356640926,3000067,0.14168449637919686,-0.3951490825510901
0,100001.0,50,404,0.2585350465516082,0.7772715020925661,-0.4084912236869597,-0.3522912937504386,0.006052188056033428,-0.5858763626640195,0.13395231188922266,-0.2732648770107204,3000068,0.13626314162028452,-0.4095648050390723
0,100001.0,50,454,0.040208977272243866,-0.8129237018004315,0.01278841830323605,0.09294135849278724,0.011245897482184,0.2407452119680749,0.11066195709052844,0.4996762980323695,3000069,0.12383984601592575,0.3011183911740957
0,100001.0,50,408,0.4432573833669168,0.5196563528677163,-0.496010989815744,-0.20815281687192508,0.038017750646246296,-0.004147824458800359,0.11343354546119525,0.4690779284088938,3000070,0.1431723551489561,-0.4194661675542694
0,100001.0,50,417,0.2946214801329292,-0.02425935400497891,-0.21746940319154007,0.07898658645896289,0.040435663971533066,0.3560048638663945,0.1146797516820936,0.23043326867091574,3000071,0.11550910686855388,0.1442951094774942
0,100001.0,50,503,-0.32673876805087576,0.1828202243263944,0.2956240890371251,0.017589866882208382,-0.037395425187866566,-0.14446831716374464,0.1424104995533567,-0.32175236281736563,3000072,0.15383613122668424,-0.5044408596039445
0,100001.0,50,511,-0.01862980837348462,0.4185408423845158,0.1518633184036574,0.2619007670239947,0.016062415339770382,0.4135868967435017,0.11693973363993478,0.3784807797866476,3000073,0.10973464728357098,0.537203992066787
0,100001.0,50,425,-1.1114104586348887,-0.01607138279310536,1.1701374812518877,0.3791419184831024,-0.1052190259687934,-0.13628797316474972,0.16709929585869432,-0.8476184751037896,3000074,0.17066326530612244,-0.8202906497244203
0,100001.0,50,475,0.0053540446340435855,1.0117988727182778,-0.15749927600731187,-0.2954881878144215,-0.01998228039207148,-0.8236804287324471,0.13529909170372054,-0.2750674622038498,3000075,0.1448188924692685,-0.5903997114127246
0,100001.0,50,454,-0.5008185389716097,0.4599873619222815,0.406674419380283,-0.06271215138200263,-0.06365981253307729,-0.6505912269931008,0.14358664518438968,-0.3901141346448845,3000076,0.17282960803368966,-1.1345304834923549
0,100001.0,50,405,-0.05436750147760346,0.5112981759908737,-0.009845947866390124,-0.1113739886983934,-0.014225840591455041,-0.2105455737465474,0.12986128186214238,-0.15586730960051987,3000077,0.14675043571147467,-0.3581128228842386
0,100001.0,50,392,-0.056841706392268834,0.6372698095030739,-0.2786109427403448,-0.6363731762318753,-0.05120244872014761,-1.4276455735535252,0.12065831623654755,-0.17279908102942654,3000078,0.13223186470850026,-0.28180625487499644
0,100001.0,50,470,0.4927770904072892,0.8368122594353876,-0.7019122119507188,-0.5218639243855175,0.02189057117945769,-0.7574763374489492,0.1321811691709651,-0.18929101666403367,3000079,0.14072057394386325,-0.5276555328520205
0,100001.0,50,374,0.20354435664674891,-0.7568614274401019,-0.0759535733177751,0.19857177383628535,0.038046667029710365,0.5435677606242569,0.11569439096393275,0.5469103998616358,3000080,0.11531852324263038,0.5661815739840335
0,100001.0,50,409,-0.03218312559183336,0.8000058232173175,0.06612670263456327,0.07343303840007719,0.0013128729429255687,-0.039293112596050415,0.10326530612244897,0.7160087891683586,3000081,0.11376693534556677,0.4157393661832994
0,100001.0,50,346,-0.13163985972979958,-0.25234080803422176,0.14097910626227467,0.049748196588896884,-0.012173974916743224,0.09090188269886053,0.12484192394906687,0.07051374578886367,3000082,0.14050235478806905,-0.4521742980932205
0,100001.0,50,472,-0.19338396622836815,-0.27969966487119546,0.5100046215120995,0.6583758638655796,0.02305679394701499,0.7397248873270661,0.11008137432188067,0.3566543638035117,3000083,0.13231140670553934,-0.0634884147314223
0,100001.0,50,445,0.15761004744363954,0.16959329934886938,-0.05717677674189255,0.15673732314684358,0.029602162609690667,0.75761964567413,0.1005815906609557,0.730558371263683,3000084,0.1191907456051727,0.2634972923738878
0,100001.0,50,524,-0.4899590328686233,-0.3810575557290154,0.4796109651773164,0.0964587952610028,-0.05115944862933074,-0.16389466199442948,0.13127984112899818,0.008895222755145092,3000085,0.13928718038939716,-0.26180896736712145
0,100001.0,50,461,0.12732132347203895,0.17800660492525425,-0.13340042739421165,-0.04210742595889908,0.012129714888134243,0.14944507064720505,0.1388703022192484,-0.32588548342798984,3000086,0.13887996143339226,-0.4227811987343933
0,100001.0,50,439,0.20466988492463367,1.0268422065471492,-0.2669590591063704,-0.16938935780857148,0.012415177578091309,-0.3001262620323002,0.12844484384662955,0.04580470343061782,3000087,0.13645797301971635,-0.15782431020886714
0,100001.0,50,444,0.617756327294245,0.8114129140119221,-0.5092687112580204,0.06254383528622996,0.07751486665229887,1.4539874743335863,0.114258397659582,0.3218128987824081,3000088,0.13566855313553988,-0.15807452521938345
0,100001.0,50,446,0.024052225072130427,0.8594693425297018,-0.14106638524840245,-0.23215421371256634,-0.01335580804858243,-0.4886576346671246,0.11595293855247008,0.2395655923329532,3000089,0.13974788388637893,-0.3185604701613717
0,100001.0,50,491,-0.4228532213439956,0.3583672216079102,0.5919564926165379,0.4275499815467584,-0.02017632576756582,0.5106923588135771,0.12327977167878636,0.01463862744778981,3000090,0.11814725890356145,0.26286475840764056
0,100001.0,50,460,0.6181907666452614,0.5077054776157847,-0.58376610650357,-0.08077091034828063,0.06752661181514542,0.4414131272643652,0.11303387334315156,0.42642739618551095,3000091,0.1190816326530612,0.22018439435849865
0,100001.0,50,555,-0.6502999464918247,-0.5172924268339159,0.8674443403326759,0.5737115957682486,-0.036784201675631394,0.3834306884301927,0.13173602774443113,0.019379428176568504,3000092,0.11299153807864605,0.3251457316779496
0,100001.0,50,418,0.2038160876156264,0.4285470290719925,-0.26990787465057203,-0.17667097296849565,0.011819685251083874,-0.08168844044909107,0.1137696457893502,0.4017396256201347,3000093,0.14166521309378452,-0.3969878092148079
0,100001.0,50,450,0.1875803642011517,-0.42863549256005695,0.1424941201333882,0.5938825161824207,0.06365598323615118,1.432601989918541,0.09276629906621033,0.7973920716831773,3000094,0.10721616232699972,0.5837444386395712
0,100001.0,50,446,-0.33130659376074284,-0.6022480370807186,0.151154374767814,-0.26955139861948235,-0.05804173724514339,-0.6009323259139863,0.1165743440233236,0.3826400783497538,3000095,0.12926716141001848,-0.2960549274761494
0,100001.0,50,380,0.43491599565073946,-0.17370169451293174,-0.5483389752682556,-0.324041150228672,0.028983786896801225,-0.3391366728757428,0.10123745630849024,0.5773708859362021,3000096,0.12296499796499802,-0.14883888586389554
0,100001.0,50,447,-0.591449773480648,-0.6414226484839051,0.7340524616994215,0.4170069297850773,-0.04092198668915464,0.15190064858640498,0.12070274538386787,0.2192246530022916,3000097,0.1385440774247844,-0.11563562348168148
0,100001.0,50,516,-0.3908459737014458,-0.9680414546590236,0.5082670042409422,0.3198193144519781,-0.02388284115246392,0.21887526714834726,0.11529586709055485,0.254941874035225,3000098,0.14075032998273934,-0.3880751163948495
0,100001.0,50,486,0.8188106608085324,0.3959307301604769,-0.7211567978891315,-0.006134234036979431,0.09640418075110596,0.9239471629767352,0.09419043860638182,1.0282744657196428,3000099,0.11272321428571433,0.3512388578796389
0,100001.0,50,472,-0.10821434889920606,0.0029072513033299874,0.1905627635881029,0.1850317083935804,0.00010730744933454597,0.13629393476071527,0.10567031690725062,0.6689336349649521,3000100,0.12056660270945985,0.2255543259315334
0,100001.0,50,407,0.6807028811873034,0.9656231833407636,-0.869939444556916,-0.52928008804833,0.04374539958894764,-0.6047145645042871,0.13089197427604926,-0.06993496101622096,3000101,0.12396991316851945,0.09831838511872036
0,100001.0,50,454,-0.09866867998087474,-0.09487130687992686,0.017608701533199937,-0.1332917726860627,-0.020981929098704413,-0.19984076473917214,0.11149173955296393,0.4092417165789133,3000102,0.1458621584226911,-0.4784167574776544
0,100001.0,50,495,0.8610714158056393,-0.4498207525576071,-0.8151156197749547,-0.11607599067999196,0.09370835951046654,0.7143943516456857,0.10637710581614848,0.5622248414045116,3000103,0.12316717227431515,0.1866165356284721
0,100001.0,50,436,-0.8072728989089567,-0.8122863657021699,0.8789652234222612,0.33143858671777543,-0.07247926091759989,0.0019510379752037,0.09948509790656596,0.7287746172966638,3000104,0.11824015320413885,0.09736668007020507
0,100001.0,50,455,0.06846517289437817,-0.5252788217903014,0.10971994841518504,0.32838619438552474,0.031021447188954925,0.6805585443314974,0.1037877107364686,0.9096506904496308,3000105,0.11482312925170067,0.4605896084793745
0,100001.0,50,439,0.15886352359317515,1.1955796744592384,-0.2249649494275366,-0.1658355401170354,0.007238340830845052,-0.11984708105774397,0.11829816672431688,0.3226446678454193,3000106,0.10646514244795664,0.6087127558569307
0,100001.0,50,424,-0.16307078030296562,-0.8118316191392512,0.32797296387137104,0.3581938778347831,0.00568673695213712,0.1760096007903863,0.1166436200648484,0.3290053592416315,3000107,0.12856488749345898,0.040280220163539535
0,100001.0,50,485,-0.4604196223706243,-0.3605521876116361,0.6361743527467221,0.4494185930478785,-0.02309954240996012,0.4523217965114085,0.11809794011062368,0.3609228194787861,3000108,0.12907623366807044,0.09531093648835104
0,100001.0,50,514,0.2399925645113213,-0.06468793445346513,0.04577449243208804,0.4951454423134697,0.06288900280499789,1.1444890304145108,0.10123398196487897,0.7960593982576423,3000109,0.1094271041750033,0.4520278268026677
0,100001.0,50,457,-0.33625211155041096,-0.2455756550047292,0.32832806616029786,0.06483737559263038,-0.0352745410415907,0.06845458630838866,0.11956177819965187,0.17434334925212666,3000110,0.1450562983814216,-0.33527085829169034
0,100001.0,50,485,-0.39169127668906456,0.06733713250636125,0.5019652718096179,0.3064561554807573,-0.02494444257229872,0.12678596789733476,0.12850322420634927,-0.03897780274301468,3000111,0.12716699583059027,-0.1488584377890242
0,100001.0,50,435,-0.4701701009084988,0.18105053646029548,0.40901481569007575,-0.0061323520374359074,-0.056118657796440034,-0.5241163694604217,0.1020738392444357,0.5437030866588166,3000112,0.1271158069527023,-0.2281250689795535
0,100001.0,50,544,0.1520301209031177,0.029711503866453583,-0.2262029822571962,-0.17936656531116796,0.0054490097393267035,-0.2711291339809316,0.12305511948369095,0.06091726431497245,3000113,0.12426339962736688,-0.008299051681758395
0,100001.0,50,463,-0.008070979912276184,0.6751383643250894,-0.3549017472391988,-0.7001514841370988,-0.049811421815992366,-1.6845020297574032,0.12674591113040956,-0.24331888364635296,3000114,0.16133333333333336,-0.8897018001379791
0,100001.0,50,411,0.24877168269094674,-0.5530773530623142,-0.22488470846291084,-0.013209739457419472,0.02856993558206295,0.2739735729582756,0.11810329394915862,0.1644244240830181,3000115,0.14791836734693878,-0.4994024461904274
0,100001.0,50,479,-0.7813849316707459,0.3569971187452888,0.8689519761499779,0.3554056962234156,-0.06762983631728542,-0.1623494047549645,0.13096092708440155,-0.4037524479929532,3000116,0.14313635902122046,-0.5633103732530109
0,100001.0,50,521,0.1061836720228652,0.005742867772095826,-0.037947058225880535,0.10660286283471147,0.01997904565127091,0.11758710947870855,0.11712100299056825,0.14992184517861168,3000117,0.13596522525093954,-0.39791041290375395
0,100001.0,50,413,-0.4028612994050077,-0.4946377609403482,0.26233854138005364,-0.17582984306674426,-0.060035517097729724,-0.5101902878322944,0.12767730854718107,0.074908642904608,3000118,0.13536706349206348,-0.10884434315449826
0,100001.0,50,442,-0.1281852092319037,-0.7454650243637235,0.11118517906336753,-0.002311463819159185,-0.015340945618503282,0.1136137997367314,0.09673319877401504,0.7700576710852326,3000119,0.11505574452003026,0.3443198066867885
0,100001.0,50,527,-0.06641328142463412,-0.453940864942996,0.33502628213680885,0.5347322955096735,0.0294380655802794,1.348550865027304,0.11131336956893303,0.5806059181221571,3000120,0.11994596225587008,0.41709005144215344
0,100001.0,50,547,-0.25594371273664784,-0.31391620526768593,0.38894024508865016,0.3176412853758808,-0.00807927107888962,0.3977841923036751,0.12655690295441846,0.1807809879144302,3000121,0.132982784950715,0.12384084158397048
0,100001.0,50,448,-0.033549145387920955,0.27870481169657185,0.13947947617999226,0.21296302092745634,0.010891662761269098,0.3932394875269954,0.12353527798553975,0.14810871838971015,3000122,0.12961613216715254,-0.10323379699416382
0,100001.0,50,461,-0.16146685512863945,-0.5934946478160547,0.3739792897000492,0.4495540526588274,0.012261559615179196,0.4196738952856674,0.12058087483698145,0.1202522299411274,3000123,0.12435580292723147,0.08264604618239435
0,100001.0,50,418,-0.039979582917304066,-0.2801052864504685,0.0766646286353236,0.08058427985831082,0.0008886981391792407,0.034911392017527056,0.1099863225713566,0.3974128471948226,3000124,0.118006904254239,0.03175306214527228
0,100001.0,50,396,0.21868662554475046,-0.9726807615022124,-0.0037506439029604726,0.36408595923219017,0.05137542805784453,0.7845345818560311,0.09943794591007137,0.7070610232109747,3000125,0.1093800615484289,0.6179049474788836
0,100001.0,50,415,0.2745576116033063,0.06286259109227257,-0.259284545971967,-0.03604189088258733,0.03002754006832418,0.27634463032016565,0.1272192943111312,0.05856309111125945,3000126,0.13131794773984354,-0.23367607531928575
0,100001.0,50,456,0.5115230618358764,0.3135501835753651,-0.5404271025931533,-0.17787485743864764,0.04813319329624004,0.2416438333342752,0.1114443117672602,0.7210990064828625,3000127,0.12936980347694638,-0.1891632473746805
