start,end,N,SS,FerL,bsfs,TajD,FayH,ZngE,FulD,btree,Colless,path,iColless,ibtree
0,100001.0,50,359,0.3778637867428537,0.4747388558522662,-0.003399402480151388,0.04466269497631898,-0.3328677158282923,-0.11506567197427635,0.4589539653701288,0.1183968000608065,3040127,0.13804135515592378,-0.2106180171403837
0,100001.0,50,515,-1.313323146217804,-0.8200864538913093,-0.13696047101723285,-0.16474475300452182,1.0808479478723811,-0.15733811497709208,-0.6310506739260064,0.13981567730826766,3040128,0.16750329163923633,-0.7338850043369395
0,100001.0,50,359,-0.7136811097300629,-1.2265970295599231,-0.2925070414566551,-0.10525417499475044,0.4745804157269781,0.3795092486535138,-0.5605899576175868,0.14031256441970735,3040129,0.16115646258503408,-0.9791464722520232
0,100001.0,50,432,0.239747493890148,0.4863129974422747,0.12852107695994214,0.03737288669433729,-0.14377666798764424,0.2737474035140723,0.17445506446405448,0.1266205435053603,3040130,0.1421662414965986,-0.4633304652857953
0,100001.0,50,485,-0.5750061104812509,0.6049712591017331,0.7641355542122177,-0.014696544312063237,0.8994306268925796,-1.0023861677886323,0.2250960448107588,0.13674301242236014,3040131,0.15236989104584925,-0.7940190875737408
0,100001.0,50,401,-0.7196279785732804,-1.174476140013781,-0.37065053057913694,-0.1112376423046463,0.4394225186595966,0.9184464106098296,-0.7186074270581007,0.15163386783284746,3040132,0.18321365583270352,-1.3012720571633272
0,100001.0,50,364,0.31486791959197913,0.3703333882110995,0.050163719089031326,0.04091201303154665,-0.2500556583733621,0.8169840205236043,0.05270215911715119,0.12679225536368388,3040133,0.1277527960336677,-0.4358728601596717
0,100001.0,50,423,-0.13812346543819226,0.04444271684372729,0.12887894514053955,-0.007368740877597187,0.18765084984761304,-0.1056302927563422,0.6509052057572392,0.12926109670387498,3040134,0.13145085620455074,-0.13262239514313756
0,100001.0,50,541,0.3489551021353402,0.5618276896319881,0.2711882240225865,0.06011576729847293,-0.16564379507618632,-0.5823841186178718,0.10759066392957793,0.12031368102796675,3040135,0.13708659564454712,-0.3063036757255573
0,100001.0,50,396,0.1907734822009296,0.20614948184025797,0.08014740489198867,0.028229194367773137,-0.1258419946459167,0.2611380130009205,0.03231796914049891,0.1217120181405896,3040136,0.1265265948899245,-0.1414861775799615
0,100001.0,50,429,-0.2913199811266953,-2.6116860307663514,-0.6045043469936731,-0.0767174481878066,-0.056905923806313326,1.4726763672054553,-1.2729930587578522,0.18206229860365186,3040137,0.19249311294765845,-1.4108254188723175
0,100001.0,50,488,-0.3887312022377387,0.5061322752091235,0.620900278959793,-0.002656913925417495,0.6620309582371842,-0.2570954562117701,0.07121492664730072,0.12454516690397095,3040138,0.13246991104133965,-0.17702189174977306
0,100001.0,50,443,0.04003536125813232,-1.0411493502576143,-0.5226559057727629,-0.031740708567223386,-0.30519418075753124,1.3223353618562677,-0.6157180144774678,0.1592666828636216,3040139,0.1663022351797863,-0.6998331340439109
0,100001.0,50,376,-0.17640153313334836,0.09211140382416057,0.10367498931485136,-0.013698587340924074,0.2080756447455461,-0.5341783891504045,-0.1024846686602994,0.1433601609657947,3040140,0.15866865614170192,-0.864861116937961
0,100001.0,50,395,0.19882992751852116,0.5690296470258124,0.2705235519244937,0.04248532208226924,-0.034642344787814326,-0.5919715483019652,0.060579469535517565,0.13275341192377585,3040141,0.14044784580498867,-0.5839226177906169
0,100001.0,50,468,-0.17512226420161664,-0.5505202139555654,-0.1275109656287932,-0.029617725757518962,0.08761694197704635,0.2844275088311318,-0.2898289952420605,0.12631570040951706,3040142,0.16090561224489788,-1.1343862558086308
0,100001.0,50,448,-0.8480441355878761,-0.8626620897214539,-0.2034916495504083,-0.114607427186918,0.638327687938762,0.014117727697668538,-0.3027762562177058,0.13595106550907665,3040143,0.16992225461613214,-1.0517893918477828
0,100001.0,50,444,0.12759146560173473,0.1778289926880823,0.10542041052591714,0.022466534153344868,-0.05738037195943385,-0.18967612033274256,-0.1526142622478531,0.13506958906011385,3040144,0.13821348852040818,-0.6210127034278796
0,100001.0,50,519,0.013217638004963762,0.05433899445716031,0.0733219814952782,0.006674526896996888,0.026355705146605412,-0.6386705739470946,-0.0204171845224497,0.13029277131413308,3040145,0.13767300023457668,-0.3471983807974868
0,100001.0,50,324,0.15805968289668534,-0.5044155296331578,-0.2425597441940968,0.0018454886824600788,-0.2633557863842629,0.5470025160479379,-0.4578667537867338,0.1365177807650006,3040146,0.17754206945936266,-1.6299085758743919
0,100001.0,50,380,-0.4548430079465303,-0.035604516331210895,0.15184300675985835,-0.04338235628435659,0.4769637895113925,0.21581994942061686,0.5449474862801417,0.1143066165013492,3040147,0.12973960075833613,-0.0481874856325468
0,100001.0,50,418,-0.3024016107753075,-0.5732509930803416,-0.20140149255101425,-0.04990444005191051,0.1610669839614145,0.3931144132958687,-0.3028367954546979,0.14395730043429816,3040148,0.15296833018921854,-0.5257472376086108
0,100001.0,50,356,-0.2565055964087561,-0.6741661769684337,-0.2920431753218333,-0.050903164659472366,0.07421592910677652,0.7844304214403068,-0.3167102424427444,0.16075420778640095,3040149,0.16938088366659795,-0.9270699489310684
0,100001.0,50,420,-0.018072044671229418,-0.5316251627891356,-0.3662520795994697,-0.02771580371671504,-0.17332315963020214,0.3403128116268563,-0.3599326390994365,0.13757990633439307,3040150,0.15111221479742334,-0.7283543165110461
0,100001.0,50,424,-0.4859728482134824,-0.9106815211829709,-0.24113477197525604,-0.07442138666774395,0.3014579365362923,1.2842216622196134,-0.6157726796568949,0.17107726929155512,3040151,0.1671339707053993,-1.0565986229093434
0,100001.0,50,464,-0.3381508845050468,0.3830871913446414,0.35298875572565536,-0.015384211946589624,0.4789840753364746,-0.5151574640643638,0.3761044240642135,0.12315548109791165,3040152,0.15944459975771122,-0.7376831365916919
0,100001.0,50,444,0.2871045932979084,0.9648823077787492,0.3624074567846267,0.059292180182625775,-0.06441913113853963,-0.12293685137643195,0.4345769072134744,0.1303156333623498,3040153,0.14019016697588127,-0.4633665477304544
0,100001.0,50,434,-0.5782488658061803,-0.15215139792469787,0.2342760084310921,-0.05213979317478756,0.6279725354444071,-0.664298273756004,-0.8258403914364824,0.15196286848072554,3040154,0.16748194123010032,-1.0356949498884485
0,100001.0,50,400,-0.27869401242886704,0.1174667869624932,0.1276367960538901,-0.024138737738508054,0.3101655499718442,0.2626504228777294,0.3367111814557426,0.12343661422902505,3040155,0.13157894736842107,0.055768006161139784
0,100001.0,50,498,-0.5589400827795004,-1.5465967016902964,-0.5617520952506521,-0.10525912191930707,0.19951201034310756,0.5749669154303765,-0.2350076174133484,0.13900631681243933,3040156,0.1617006802721089,-0.7865062058739324
0,100001.0,50,547,-0.21015487581563827,-0.4730476839971148,-0.1271848513118071,-0.03368111709511132,0.11846312053611945,0.4995471965671331,-0.3032229727961722,0.14487771298995786,3040157,0.1539593962585034,-0.6555644971563677
0,100001.0,50,571,-0.1983422229826115,-1.0165533117177905,-0.4033783711107009,-0.0515211134262825,-0.03496224545439487,0.4179979309726392,-0.8370093552907261,0.157537917890892,3040158,0.1753117913832201,-0.9654117986223224
0,100001.0,50,450,-0.060506172090504885,-2.127977988749488,-0.633321874005707,-0.051364517888890085,-0.2742882918802377,1.8433430224358136,-1.1322102553068,0.16625017353880325,3040159,0.19927281257330515,-1.5628831938032193
0,100001.0,50,499,0.040736466326893137,-0.4846094318565268,-0.11347876275217356,-0.003098999937328373,-0.09443155712141592,0.35924420450186245,0.12722325785387115,0.1347142543653406,3040160,0.13628197757976435,-0.3918564508202919
0,100001.0,50,456,-0.2455657603882712,-0.6355745996372596,-0.13028422188781671,-0.038158514623926866,0.1479536438098507,0.378542969026611,-0.8675644956313845,0.17091836734693888,3040161,0.16769822683171626,-1.5458326320463944
0,100001.0,50,410,-0.2401304929263844,-0.243929306844422,-0.09101644016870243,-0.03482561190113796,0.16349112465163174,-0.5102702408628894,0.02976054929858325,0.13345362535258,3040162,0.12866813392023474,-0.0497070683319907
0,100001.0,50,418,0.21978397125111904,0.026436387836723103,-0.14812240825744813,0.01570571984149492,-0.2691609511521111,-0.06750959179373027,0.3244183419611687,0.1129960317460318,3040163,0.1327815298781383,-0.30533160106166496
0,100001.0,50,473,-0.5662527155015461,-0.052421238558899366,0.1150086439558474,-0.05896558088265892,0.5559713445492367,-0.6934276434693842,0.170891752512139,0.13525864891411102,3040164,0.14365433673469385,-0.6900679640064009
0,100001.0,50,369,0.5723653058584837,-0.20469725095185268,-0.39872049347633626,0.04010978647828256,-0.7072209397098873,0.4405779154011629,-0.039529716032173486,0.12296576088999135,3040165,0.14831993403421972,-0.5659091608351399
0,100001.0,50,424,0.008596971870943444,-0.2532583560655693,-0.13185482402740367,-0.008187626872264634,-0.075644674451496,-0.14808141337561065,-0.4256660135008814,0.1315176359561166,3040166,0.14828859471716616,-0.7726514508571051
0,100001.0,50,373,0.3901590474975121,0.1437867532841908,-0.045275986127607436,0.043165281849559936,-0.3652748317401539,-0.07552858054739693,0.13528574439245505,0.11954548658841785,3040167,0.1403128180406021,-0.5451614523180528
0,100001.0,50,401,-0.3087884409162762,0.4415446001422678,0.4143343298811135,-0.007680854768461345,0.48454860337159,-0.5954874123152939,0.2832882078497785,0.13908941236068886,3040168,0.11104570033141456,0.1924699404929045
0,100001.0,50,360,-0.07396247296230447,0.8566172662489727,0.4904827357295042,0.025501485188657098,0.3176949244185841,-0.28828704578305336,-0.03795498059062487,0.1336365871649864,3040169,0.15744374672946096,-0.8728601148779769
0,100001.0,50,380,0.15166961953187968,-0.4959772838911445,-0.3218789076337756,-0.004488442926367554,-0.2989853428738452,0.13791562063390786,0.1480676541878223,0.11373030224748122,3040170,0.13546642061079756,-0.27051276107579
0,100001.0,50,397,-0.3770795232947639,-0.08845420673227025,0.14113262417964031,-0.03486998469289503,0.40335619040857534,-0.3445227434399942,0.020373738067807217,0.13047757173935576,3040171,0.12470595714921485,0.03406183417682978
0,100001.0,50,481,-0.4776440331376493,0.04895122872137425,0.2725670077577997,-0.037478928353285215,0.5597878586949164,-0.4594028760728817,-0.0274480893748,0.1244175170068028,3040172,0.14348944706087566,-0.14102168761695935
0,100001.0,50,399,0.042261750744065435,-0.4921669928395657,-0.08945118965706413,-0.0012357814258575255,-0.08321731160218396,0.8652984080182923,-0.019949848708301042,0.12469533267852585,3040173,0.1426749271137026,-0.5887502344387924
0,100001.0,50,350,-0.26366029471564706,-0.5913423870116079,-0.14769554820562752,-0.04167251654820465,0.15490383197716834,0.0933453467818652,-0.3802459310890982,0.1327868225942062,3040174,0.13881583561259553,-0.6258939793022452
0,100001.0,50,360,-0.12795341182918624,0.05606069784374948,0.1957305694898844,-0.0015199560708471095,0.21303854987023108,0.040520151615725516,0.30479159466536154,0.11634531113058726,3040175,0.11882871960665455,0.06670850977679342
0,100001.0,50,382,-1.1890611866241136,-4.845222590408781,-1.2547670568690863,-0.2288157693542103,0.3947198766012538,1.3987095386142383,-2.0749720223486148,0.2160034013605442,3040176,0.2316413744985173,-2.015236651912353
0,100001.0,50,380,-0.3199397147474408,-0.9239141497919948,-0.14842253476377473,-0.04835075152364267,0.20382313297409424,0.2547721138139717,-0.7034630295749913,0.13714128035320095,3040177,0.15292696025778732,-0.5881534976557475
0,100001.0,50,422,-0.03632956724130258,-0.2164881537131036,-0.03575972778856181,-0.006802046521910401,0.013376492173077802,-0.027880408124609842,-0.31101528660580685,0.14352011991237185,3040178,0.14854726937503973,-0.9669754951686812
0,100001.0,50,413,-0.2239985741161374,-1.1225853996169146,-0.5045026281080467,-0.061785394605072985,-0.06417259080408777,0.2942588864468174,-0.2143288270341671,0.13365947644880732,3040179,0.1518649832814482,-0.5254488515515879
0,100001.0,50,403,0.11574780911687865,0.483160968778535,0.1755291735689887,0.02598682478882568,-0.010837280090739887,-0.020994030512438405,0.021817876003066748,0.1360355253212396,3040180,0.15533524015666872,-0.7833575302893728
0,100001.0,50,402,0.3518461656011978,0.12510490587015113,-0.04172494132959579,0.03881268720074972,-0.3299396760651629,0.7974875828777096,0.3886097188244461,0.12019287483779638,3040181,0.13942671085528233,-0.3088112903705939
0,100001.0,50,496,-0.5155572301498798,-0.5400016038100769,-0.13683319481310366,-0.0704968213425953,0.3813014019268558,-0.5153401093891968,-0.19967402394917272,0.1448164060946016,3040182,0.14639899438036086,-0.8040886405770027
0,100001.0,50,459,-0.344090706446637,-0.8445997078077221,-0.3488662182456796,-0.06506962659649845,0.1213380059565084,0.32227013721700776,0.007039193351365031,0.12570372976776922,3040183,0.14580236067937113,-0.5684689946999552
0,100001.0,50,365,0.15688254708033653,0.6214252619483087,0.1736955852672674,0.03077796766130065,-0.04791011579733826,0.11653993102285935,0.3043796776691119,0.11581898384353748,3040184,0.12959457976739086,0.10384160940765537
0,100001.0,50,589,0.4021521178190525,0.5482545731673494,0.18048165615392214,0.060021513318889164,-0.2592457727202862,-0.5771603639747529,0.5542761193655279,0.10709304642359037,3040185,0.11908763505402163,0.14407019350225486
0,100001.0,50,481,-0.058757535000914574,1.028489630783283,0.518619777244272,0.029230615782558464,0.3197447797741018,-0.8291989819364066,0.7444141879177415,0.12060121345835635,3040186,0.12220982142857145,0.4303552773850317
0,100001.0,50,308,0.30021712563965025,-0.26726172883739,-0.14180422526387226,0.025853870314101367,-0.3359263991018319,1.7054778737994885,-0.1995855921909348,0.131492019884877,3040187,0.14115646258503406,-0.5749375887488392
0,100001.0,50,320,-0.7611325573820655,-1.6119126542995512,-0.6730732381769691,-0.13774796039263773,0.3202725372590072,-0.32909777557082626,-1.0346062730038141,0.15074478067088912,3040188,0.16281651549508694,-0.9973755844512044
0,100001.0,50,528,-1.2163466603214952,-0.7335872594079124,0.04008410323262028,-0.14089417518412264,1.0874770416589632,-0.7682790570453725,-0.02918585785768308,0.11274265803882512,3040189,0.13516865079365084,-0.22632706009248504
0,100001.0,50,357,-0.16795838349744402,-0.42388306883511295,-0.15527050571317402,-0.030815764792039995,0.06713087409091491,-0.2630582896889284,-0.1883054171631227,0.13019867037724178,3040190,0.1502084704849682,-0.5772161666644642
0,100001.0,50,512,0.6657781351940786,0.20491530614668008,-0.22055302475077196,0.06329975430107039,-0.6979833729644197,0.6719290432466968,-0.2156774206368141,0.13257129774986914,3040191,0.13956053435867108,-0.413664933505719
0,100001.0,50,440,0.27801221094382106,0.2565970157945482,0.12127326757519015,0.04138953873320988,-0.1810637415618556,0.4446271060968006,0.3055247434326475,0.13342648617235833,3040192,0.13654994371849466,-0.14694440631976033
0,100001.0,50,532,-0.16322576571332156,0.1968828103086524,0.2287495788644833,-0.0033317952880211237,0.2615623330036608,-0.7315609296964208,0.2214755901176008,0.11040312986181024,3040193,0.12074274154106088,-0.057183292898571325
0,100001.0,50,316,-0.3787474018517961,0.019754184507306653,0.12771634706619586,-0.036177850617981545,0.3975122410021781,0.03580260845527604,0.05607893756371594,0.12072032760472605,3040194,0.14296084287373473,-0.4876849024225397
0,100001.0,50,469,-0.2084453461100022,0.04679632587026512,0.14338202088883475,-0.01465846104137264,0.25690296156884923,0.3716023720416911,-0.20709920314409333,0.12387101733348704,3040195,0.1515619405656999,-1.0748841302119454
0,100001.0,50,437,-0.2622121719502493,-0.32429857136917084,-0.1035053492677299,-0.03828165207584548,0.17639384338415354,-0.24165556375504524,-0.502510538094354,0.1571145124716554,3040196,0.17158134440216766,-0.6944947015147181
0,100001.0,50,453,-0.4999298787443686,-2.811844145920657,-0.7659157139462226,-0.1126329505966457,0.042415522213226836,1.0570543583830896,-1.2881727193413597,0.20462554391125795,3040197,0.2572085652442795,-2.289137239977674
0,100001.0,50,478,-0.2920527604222348,-0.7935583021368995,-0.3291279256424856,-0.057507555500296625,0.0858710657008776,0.4576581907220837,-0.4707477931778053,0.13735077364279058,3040198,0.1448321263989467,-0.29811296493253925
0,100001.0,50,506,-0.08771922488020431,0.2263331866572944,0.185310312614722,0.0025556365706402052,0.17280776699523465,-0.07220774984424735,0.6800753045651878,0.1098957847979374,3040199,0.12292139077853376,0.2553065571486738
0,100001.0,50,424,-0.0759934220643991,-0.06582323609060117,0.15520466345774375,0.0018318620434055086,0.1467869437483324,0.09645813611625696,-0.15256971858499566,0.12749374361143415,3040200,0.13728898966994202,-0.3765548926809876
0,100001.0,50,336,-0.3380310121599449,-1.2026155846031423,-0.4479354288875823,-0.07155133515930881,0.06541604084397876,0.32219252933667464,-0.5311001203775058,0.13981354737016755,3040201,0.1549398829299161,-1.1114564178999464
0,100001.0,50,426,-0.5125673463611002,-0.5638419758645451,-0.08569747531603925,-0.06671516981567617,0.4050632689068018,-0.023762178128957298,0.16653199612607106,0.13653488301150046,3040202,0.15238725119677504,-0.6872776102090382
0,100001.0,50,321,0.0586322253556277,-0.2231566332130933,-0.033601997401156686,0.004630595156833237,-0.06866184185525781,0.4446180598923717,-0.015326427324653797,0.1390796703296703,3040203,0.16693418940609964,-0.9902650323734692
0,100001.0,50,484,-0.3789565509425008,-0.9369530331774992,-0.058873236357612074,-0.04892469219260684,0.30183975267776936,0.4111722986451885,-0.06516157235841875,0.12751404909789996,3040204,0.13889548067288926,-0.573739881974315
0,100001.0,50,418,0.1866041746253944,0.6841323659661767,0.32922000656162004,0.04510547010034264,0.006453819779991531,0.0742208713107622,0.4096178141778965,0.10755576268969133,3040205,0.1390686355843151,-0.42542291924561454
0,100001.0,50,366,-0.6838479228067295,-0.4205343930663785,-0.0069618872018179755,-0.08171776349182222,0.5956820648347694,-0.8631257129049179,-0.05020351876114321,0.1281051130129471,3040206,0.14153101716877226,-0.5264919055341826
0,100001.0,50,426,0.35899372901305443,0.9435871361175868,0.16431448509817556,0.054007895907105724,-0.229825196747467,0.11532258640665168,0.17507228703137534,0.12512732365673546,3040207,0.1345712703686126,-0.11320225206622392
0,100001.0,50,416,-0.8156268099298257,-0.4812218900991426,-0.04256089180211434,-0.09964796728727478,0.6929858609845663,-0.1944139902248984,-0.074903245921411,0.1438296875636482,3040208,0.1385358688930117,-0.27240088046821404
0,100001.0,50,388,0.319380603215855,-1.7561339528421025,-0.8476755088849469,-0.02132607489325848,-0.7173523912070057,1.0211060701959982,-0.4816798074551562,0.13369998537049227,3040209,0.1653183796040939,-1.1672762071269227
0,100001.0,50,364,-0.4712283474753221,-0.6287569670369392,-0.11098568947834148,-0.06373885631973097,0.355713402943175,0.6950268383808742,-0.2605412024201859,0.14318280503690842,3040210,0.15869185512042647,-1.437559221829941
0,100001.0,50,393,0.7537093127837922,0.3488189823529062,-0.16401097872434356,0.0779615025999615,-0.7452536778654474,0.8909897759199806,0.7189635078030217,0.10581801781486083,3040211,0.13900024295432456,-0.400512499964681
0,100001.0,50,454,-0.2267703986664513,-0.2897891489343632,-0.02951388481165218,-0.02890314657127448,0.18356416702195555,-0.9434786826950692,0.020498169866037058,0.12240749958520007,3040212,0.13009477295191582,-0.5874020714763053
0,100001.0,50,425,0.7558408610421601,0.8150815852890864,-0.00696705218995335,0.08907304645145553,-0.6661879748319071,-0.12062892956368147,0.3105063303136639,0.12172842821339072,3040213,0.11806401665143668,0.3110304532781871
0,100001.0,50,499,0.026098199624626468,-0.3479125048651871,-0.1249506196867156,-0.005629624340299604,-0.08753028190047338,1.3693982030720044,-0.48193094795801295,0.15139455782312922,3040214,0.17026276159318682,-1.072212242140063
0,100001.0,50,333,0.6003448005524075,-0.10564429870452116,-0.2542316800570724,0.053653122266700534,-0.6569144801142471,0.4434996159625164,-0.22738916660214276,0.1361121609137482,3040215,0.1264304787335495,-0.26011811794288203
0,100001.0,50,369,-0.6891151348127789,-0.6364515528072434,-0.08190466016741284,-0.08756967759875152,0.56165909185727,-0.12089687443536053,-0.16836624549887544,0.14157951737909094,3040216,0.16362973760932945,-0.6027884442774558
0,100001.0,50,466,-0.12971514560538955,0.4712196046263639,0.4159304810748781,0.013673267200847524,0.3287824680720603,-0.3362785267819541,0.6510413342681826,0.11515371175792725,3040217,0.13084146702159122,-0.18624173706974104
0,100001.0,50,445,-0.53681859326426,-0.8711294342482818,-0.09584319872510423,-0.07025296627544632,0.4211025489044778,-0.0967673069510424,-0.15292088224687372,0.12577696053040496,3040218,0.12715855572998436,-0.4537700319797306
0,100001.0,50,417,-0.7345720958460942,-0.3464990844406325,0.3341006078412193,-0.06373496404085023,0.8164640158329368,0.08229184824298075,0.32127646529755743,0.13094754947433518,3040219,0.14367684010541154,-0.2485412297627399
0,100001.0,50,304,0.3327988026653079,-1.0195744621842,-0.4150679129201142,0.010613422022220006,-0.5050122414774653,1.916773834614931,-0.0951578890995592,0.138422035480859,3040220,0.17034801725568274,-1.2252024044086325
0,100001.0,50,502,0.16241309156377068,-0.2168440877913259,-0.2107551412948036,0.0044996271752198265,-0.25146490738365085,0.8690232913244516,-0.3873639721632031,0.1632779349363508,3040221,0.19176274405866245,-1.5010238454955716
0,100001.0,50,411,0.41693448095917457,-0.6112543557260572,-0.32338212615588385,0.02684440021472524,-0.5324530751020008,1.2125079965417929,0.4999099741731166,0.10653844871281842,3040222,0.13106107104495932,-0.3393190195482414
0,100001.0,50,509,-0.05416710540662551,-0.2032905195364404,-0.06971100174714162,-0.011263368800515048,0.011428965923207426,0.1418295991366864,-0.1874098956670696,0.13536082635819316,3040223,0.16107693077230886,-1.0215131064096936
0,100001.0,50,455,-0.6714403947726272,-0.5104227949596098,0.20463002340145545,-0.06519698888874856,0.6944606207006377,0.3540413404649294,-0.2513399011612032,0.14478402198317755,3040224,0.1509088010204081,-0.9594909847285674
0,100001.0,50,521,-0.4319864524345737,1.0150730381557351,0.8629250372825931,0.009130871009614246,0.8254547708695017,-0.8481168001733345,0.6381941701859591,0.11688243579370075,3040225,0.1297292889758643,-0.21510922553905854
0,100001.0,50,407,0.02764262385093929,-0.036143172720761306,0.08470811854711519,0.009193835877191586,0.019506053337401425,0.4926277213616386,-0.9540722620052609,0.13905411410795473,3040226,0.16803665910808765,-1.616807952978361
0,100001.0,50,416,-0.0101972116159004,0.3049714477284209,0.1504160600691367,0.009295064973028894,0.08661902307887709,-0.7284428291758376,-0.05428924223768844,0.12920837124658785,3040227,0.13816112030397742,-0.2255265769411819
0,100001.0,50,356,0.5722824286085626,1.6379727477536297,0.0022653167018529346,0.06817133980956365,-0.5003022221043831,0.11947982274702185,0.04995907673440109,0.11516706129965795,3040228,0.1214267621942394,0.32887149595616233
0,100001.0,50,408,0.07864791736963436,-0.2690583473674633,-0.09085121684752988,0.002979836758686835,-0.11584759767257992,0.5922476436127964,-0.2335756503386883,0.11083998816918084,3040229,0.1245302883057985,-0.4315668570945541
0,100001.0,50,397,-0.16764956502080205,-0.23171543278819795,-0.016236520455884345,-0.021020671426236544,0.13856282511143034,-0.0461637538040608,-0.2634318895302315,0.1475499290625342,3040230,0.1551707221350078,-0.9952482964534956
0,100001.0,50,538,-0.04834704966913394,-0.3464986883925217,-0.02143293586716535,-0.007204201762125549,0.0313056261791841,0.9489444050869036,-0.4181127298339896,0.13722680561586334,3040231,0.1627573848331279,-1.3217188935078592
0,100001.0,50,404,-0.25639551450108305,0.5939161384289647,0.4265720549089509,-0.0006102344310641472,0.4449649372746025,0.4473967981253825,0.06818508157126899,0.13037587916522533,3040232,0.1462585034013606,-0.5772977476479221
0,100001.0,50,402,0.3729027497302719,0.8537847393423394,0.20300278115421855,0.05840385312112813,-0.2220570201945316,0.42914815537719003,1.130377199252416,0.1000017808170389,3040233,0.11805347138855544,0.35358066971816576
0,100001.0,50,452,0.11599479347235972,0.13988542591893174,0.03531992153670548,0.016196495833699337,-0.08344090431375073,0.24710728565477594,0.43258327096342175,0.13564483384977022,3040234,0.15279127524025485,-1.0189939719745704
0,100001.0,50,455,0.12177348420960933,-0.6100118748413266,-0.2764106119982768,-0.004875859043814209,-0.2496447655745817,1.2659289161370182,-0.4686632823621275,0.13959604460340827,3040235,0.17179570240794725,-1.1144465760079438
0,100001.0,50,460,0.6076930721337438,0.4820108901672906,-0.05781252063148951,0.06788630351847648,-0.5626933233080961,0.7654285236920169,0.10118005161603397,0.133707309454394,3040236,0.1387213976499691,-0.3272881690178701
0,100001.0,50,503,-0.5504227829430869,0.11965132069891493,0.3242296914444209,-0.0424499495401307,0.650431627351298,-1.2614716361057143,0.4779490012860422,0.1151897988632682,3040237,0.13394408858433884,-0.5545979542265677
0,100001.0,50,450,0.3510962666023784,1.1157981475588403,0.3296314569582337,0.06457146478216205,-0.13744473326909715,-0.7249805162551708,0.06348373266116862,0.13016426082628174,3040238,0.13905638012780874,-0.4463720340207759
0,100001.0,50,524,-0.5383749792280585,0.5373793543672316,0.6462610031570571,-0.01854368931425868,0.8066397255461437,-1.003653862414114,0.6162366194213741,0.1039758125472411,3040239,0.13050030138637733,-0.2783808741297657
0,100001.0,50,435,-0.2732897529622825,-0.6780692367647805,-0.15859202239560613,-0.043441694429226525,0.15764342442922666,0.4875545236409712,-0.2265240693746104,0.12979282622139776,3040240,0.14423289641059672,-0.8854025895687202
0,100001.0,50,513,0.0079734015639392,-0.9869009874664298,-0.4524696340652119,-0.03061076419010946,-0.24114019048129226,1.0399488215051538,-0.4221679651245523,0.12005470390921333,3040241,0.14532432691386404,-0.8941355136061628
0,100001.0,50,451,-0.14420181075281066,-0.42379341647254987,-0.2281829428887684,-0.03299649084227838,0.008486392584391983,-0.04073723308756072,-0.31152472180422425,0.1640088402510762,3040242,0.15901360544217685,-0.4547261570917413
0,100001.0,50,397,-0.3183258229896727,0.17679587521236564,0.29722308743101145,-0.016996884463626318,0.43242845900203053,-0.008868880099568533,0.20313987246572435,0.1256519274376418,3040243,0.16227613494377344,-1.1532706283607217
0,100001.0,50,425,-0.12793454157498751,-1.3958921185815627,-0.6589509275081866,-0.06116719996282824,-0.22823280403321106,0.4718638354695803,-0.7610671645779559,0.1600907029478458,3040244,0.17948313345956934,-1.1214318771121727
0,100001.0,50,435,-0.31426826080295217,0.3564190754315015,0.33206456442994936,-0.014043249682357187,0.4470796263667188,-1.0790214108380385,0.3776508786457993,0.12829280648429586,3040245,0.1377074829931972,-0.3338376027393675
0,100001.0,50,396,-0.5826704227387348,-0.4009902356748096,-0.06427882741348624,-0.0736091167940332,0.4775255838644352,-0.11274646412124074,-0.11375981029500525,0.13530630831567605,3040246,0.1817791473024853,-1.3050109619910029
0,100001.0,50,359,-0.26742704038154297,0.3379499692680145,0.2910240757792905,-0.011431467115278612,0.38438212820630335,-0.4447822857261366,0.05886201538839742,0.1499196900982616,3040247,0.17131083202511774,-1.196309289873416
0,100001.0,50,370,0.0354344742665008,-0.4863259552207361,-0.16116661119336567,-0.007056357571364145,-0.11417463864373395,0.35051000918013114,-0.10552417039822123,0.11647888321995464,3040248,0.13644584818054206,-0.44916940770722064
0,100001.0,50,399,-0.019395407470107238,-0.7442403187990679,-0.2517013671850401,-0.019882538146159676,-0.1129282766263971,0.753971036394821,-0.6032628555298394,0.12718780979728572,3040249,0.12061359197144213,-0.2623465984155765
